{'sampling_frequency': 9760, 'n_samples': 1000}
Time (s),Voltage (mV),Sync
0.0,1240.300154685974,0
0.00010245901639344262,1243.3843374252317,0
0.00020491803278688525,1246.1573481559753,0
0.00030737704918032784,1248.666000366211,0
0.0004098360655737705,1250.498807430267,0
0.0005122950819672131,1251.8375158309937,0
0.0006147540983606557,1252.915012836456,0
0.0007172131147540983,1253.5302758216858,0
0.000819672131147541,1253.6939263343809,0
0.0009221311475409836,1253.377640247345,0
0.0010245901639344263,1252.7891278266904,0
0.001127049180327869,1251.7415285110474,0
0.0012295081967213114,1250.1608848571777,0
0.001331967213114754,1248.1719017028806,0
0.0014344262295081967,1245.6494808197021,0
0.0015368852459016393,1242.5527095794678,0
0.001639344262295082,1239.3229722976685,0
0.0017418032786885246,1235.7950448989868,0
0.0018442622950819673,1231.8697929382322,0
0.00194672131147541,1227.5609850883484,0
0.0020491803278688526,1222.8894710540771,0
0.002151639344262295,1217.9866433143616,0
0.002254098360655738,1212.7482533454895,0
0.0023565573770491805,1207.3163151741026,0
0.0024590163934426227,1201.5952348709106,0
0.0025614754098360654,1195.6223845481873,0
0.002663934426229508,1189.5460724830627,0
0.0027663934426229507,1183.329713344574,0
0.0028688524590163933,1176.9465565681455,0
0.002971311475409836,1170.4878687858582,0
0.0030737704918032786,1163.9249324798584,0
0.0031762295081967213,1157.4674248695374,0
0.003278688524590164,1150.9391069412231,0
0.0033811475409836066,1144.4674372673035,0
0.0034836065573770492,1137.9387259483337,0
0.003586065573770492,1131.4485669136047,0
0.0036885245901639345,1125.2416491508484,0
0.003790983606557377,1119.180679321289,0
0.00389344262295082,1113.1983876228333,0
0.003995901639344262,1107.4694395065308,0
0.004098360655737705,1102.0087838172913,0
0.004200819672131147,1096.70273065567,0
0.00430327868852459,1091.676378250122,0
0.004405737704918033,1087.0099782943726,0
0.004508196721311476,1082.6106905937195,0
0.004610655737704918,1078.4435033798215,0
0.004713114754098361,1074.731469154358,0
0.004815573770491803,1071.3345408439636,0
0.0049180327868852455,1068.3431982994077,0
0.0050204918032786885,1066.0178661346436,0
0.005122950819672131,1063.948631286621,0
0.005225409836065574,1062.179946899414,0
0.005327868852459016,1060.8542203903198,0
0.005430327868852459,1060.0804209709167,0
0.005532786885245901,1059.762167930603,0
0.0056352459016393444,1059.8813652992246,0
0.005737704918032787,1060.3384852409363,0
0.00584016393442623,1061.3007187843323,0
0.005942622950819672,1062.7070903778076,0
0.006045081967213115,1064.5088195800781,0
0.006147540983606557,1066.6347026824951,0
0.00625,1069.2011833190918,0
0.0063524590163934426,1072.169315814972,0
0.006454918032786886,1075.562310218811,0
0.006557377049180328,1079.3911814689636,0
0.00665983606557377,1083.591020107269,0
0.006762295081967213,1088.000929355621,0
0.006864754098360655,1092.8046226501465,0
0.0069672131147540985,1097.9116201400757,0
0.007069672131147541,1103.3223152160645,0
0.007172131147540984,1108.9399337768555,0
0.007274590163934426,1114.6755695343018,0
0.007377049180327869,1120.6633687019348,0
0.007479508196721311,1126.8624186515808,0
0.007581967213114754,1133.1271648406982,0
0.007684426229508197,1139.4501328468323,0
0.00778688524590164,1145.980417728424,0
0.007889344262295083,1152.471363544464,0
0.007991803278688524,1158.9748978614807,0
0.008094262295081967,1165.5236721038818,0
0.00819672131147541,1172.1011638641357,0
0.008299180327868852,1178.564178943634,0
0.008401639344262295,1184.8832130432127,0
0.008504098360655738,1191.0551190376282,0
0.00860655737704918,1197.0189213752747,0
0.008709016393442622,1202.8481841087341,0
0.008811475409836065,1208.509075641632,0
0.008913934426229508,1214.0342473983765,0
0.009016393442622951,1219.3111896514893,0
0.009118852459016393,1224.1790056228635,0
0.009221311475409836,1228.7529587745667,0
0.009323770491803279,1233.0051183700562,0
0.009426229508196722,1236.81982755661,0
0.009528688524590163,1240.2938604354858,0
0.009631147540983606,1243.4366583824158,0
0.00973360655737705,1246.261203289032,0
0.009836065573770491,1248.546802997589,0
0.009938524590163934,1250.4087209701538,0
0.010040983606557377,1251.96418762207,0
0.01014344262295082,1253.0054926872251,0
0.010245901639344262,1253.6431789398193,0
0.010348360655737705,1253.741133213043,0
0.010450819672131148,1253.3654451370237,0
0.01055327868852459,1252.657341957092,0
0.010655737704918032,1251.6372799873352,0
0.010758196721311475,1250.1486897468565,0
0.010860655737704918,1248.1097459793089,0
0.010963114754098361,1245.6805586814878,0
0.011065573770491803,1242.8383111953733,0
0.011168032786885246,1239.5523190498352,0
0.011270491803278689,1235.9417796134949,0
0.011372950819672132,1232.014560699463,0
0.011475409836065573,1227.6660203933716,0
0.011577868852459016,1223.033845424652,0
0.01168032786885246,1218.1046605110168,0
0.0117827868852459,1212.8540754318237,0
0.011885245901639344,1207.3265433311462,0
0.011987704918032787,1201.5783190727234,0
0.01209016393442623,1195.682966709137,0
0.012192622950819671,1189.606261253357,0
0.012295081967213115,1183.373773097992,0
0.012397540983606558,1176.9552111625671,0
0.0125,1170.471739768982,0
0.012602459016393442,1163.9241456985474,0
0.012704918032786885,1157.470965385437,0
0.012807377049180328,1150.961136817932,0
0.012909836065573771,1144.367516040802,0
0.013012295081967213,1137.852966785431,0
0.013114754098360656,1131.535506248474,0
0.013217213114754099,1125.3596663475037,0
0.01331967213114754,1119.1291451454163,0
0.013422131147540983,1113.115382194519,0
0.013524590163934426,1107.3773860931394,0
0.01362704918032787,1101.838445663452,0
0.01372950819672131,1096.586287021637,0
0.013831967213114754,1091.639006137848,0
0.013934426229508197,1086.8349194526672,0
0.01403688524590164,1082.3970794677732,0
0.014139344262295081,1078.2656908035278,0
0.014241803278688524,1074.6771812438965,0
0.014344262295081968,1071.3463425636292,0
0.01444672131147541,1068.3601140975952,0
0.014549180327868852,1065.8860802650452,0
0.014651639344262295,1063.8683795928953,0
0.014754098360655738,1062.1956825256348,0
0.01485655737704918,1060.905361175537,0
0.014959016393442623,1060.0446224212644,0
0.015061475409836066,1059.6354961395261,0
0.015163934426229509,1059.6882104873657,0
0.01526639344262295,1060.1402163505554,0
0.015368852459016393,1061.10520362854,0
0.015471311475409836,1062.504494190216,0
0.01557377049180328,1064.337694644928,0
0.01567622950819672,1066.5284872055054,0
0.015778688524590165,1069.1563367843628,0
0.015881147540983607,1072.1311569213867,0
0.015983606557377048,1075.507628917694,0
0.016086065573770493,1079.2483806610107,0
0.016188524590163934,1083.3549857139585,0
0.016290983606557376,1087.7633213996887,0
