{'sampling_frequency': 9760, 'signal_level': 10, 'signal_level_units': 'mVrms', 'signal_frequency': 105, 'signal_frequency_units': 'Hz'}
Time (s),Voltage (mV)
0.0,1059.7129940986633
0.00010245901639344262,1067.4210906028748
0.00020491803278688525,1075.497007369995
0.00030737704918032784,1083.8191866874693
0.0004098360655737705,1092.4375891685486
0.0005122950819672131,1101.3195633888245
0.0006147540983606557,1110.3946924209592
0.0007172131147540983,1119.6342587471008
0.000819672131147541,1129.0217399597166
0.0009221311475409836,1138.4135484695435
0.0010245901639344263,1147.806143760681
0.001127049180327869,1157.2400450706482
0.0012295081967213114,1166.6224122047424
0.001331967213114754,1175.8281469345093
0.0014344262295081967,1184.899342060089
0.0015368852459016393,1193.8324570655823
0.001639344262295082,1202.5043606758118
0.0017418032786885246,1210.8993172645569
0.0018442622950819673,1218.9587116241453
0.00194672131147541,1226.6845107078552
0.0020491803278688526,1234.1003179550169
0.002151639344262295,1241.1109328269958
0.002254098360655738,1247.5833892822266
0.0023565573770491805,1253.614854812622
0.0024590163934426227,1259.1459274291992
0.0025614754098360654,1264.1923427581787
0.002663934426229508,1268.6451315879822
0.0027663934426229507,1272.5098013877866
0.0028688524590163933,1275.8335590362549
0.002971311475409836,1278.5499215126038
0.0030737704918032786,1280.612075328827
0.0031762295081967213,1282.1183681488035
0.003278688524590164,1282.9885482788086
0.0033811475409836066,1283.2021594047544
0.0034836065573770492,1282.7894926071167
0.003586065573770492,1281.7237973213196
0.0036885245901639345,1280.0042867660522
0.003790983606557377,1277.7241945266721
0.00389344262295082,1274.8083829879758
0.003995901639344262,1271.3217616081236
0.004098360655737705,1267.2438740730286
0.004200819672131147,1262.6018643379211
0.00430327868852459,1257.400846481323
0.004405737704918033,1251.8115520477293
0.004508196721311476,1245.634925365448
0.004610655737704918,1238.9036178588865
0.004713114754098361,1231.7679047584534
0.004815573770491803,1224.2734193801878
0.0049180327868852455,1216.362726688385
0.0050204918032786885,1208.0979824066162
0.005122950819672131,1199.6503114700317
0.005225409836065574,1190.917432308197
0.005327868852459016,1181.9772362709045
0.005430327868852459,1172.8600144386292
0.005532786885245901,1163.580322265625
0.0056352459016393444,1154.2101502418518
0.005737704918032787,1144.8384046554565
0.00584016393442623,1135.3978157043457
0.005942622950819672,1125.9855508804321
0.006045081967213115,1116.6755676269531
0.006147540983606557,1107.5087785720825
0.00625,1098.523736000061
0.0063524590163934426,1089.7094249725342
0.006454918032786886,1081.1559319496153
0.006557377049180328,1072.871124744415
0.00665983606557377,1064.9104714393616
0.006762295081967213,1057.3318004608154
0.006864754098360655,1050.1067876815796
0.0069672131147540985,1043.307816982269
0.007069672131147541,1037.0064854621887
0.007172131147540984,1031.2488198280334
0.007274590163934426,1025.9651899337766
0.007377049180327869,1021.17919921875
0.007479508196721311,1016.9219255447388
0.007581967213114754,1013.2787346839905
0.007684426229508197,1010.2854251861572
0.00778688524590164,1007.8589916229248
