{'sampling_frequency': 9760, 'n_samples': 1000}
Time (s),Voltage (mV)
0.00819672131147541,108.65371227264403
0.008299180327868852,108.65567922592162
0.008401639344262295,108.6348295211792
0.008504098360655738,108.63600969314574
0.00860655737704918,108.641517162323
0.008709016393442622,108.64584445953368
0.008811475409836065,108.64545106887817
0.008913934426229508,108.63876342773438
0.009016393442622951,108.64309072494505
0.009118852459016393,108.64663124084473
0.009221311475409836,108.64309072494505
0.009323770491803279,108.64938497543335
0.009426229508196722,108.64899158477782
0.009528688524590163,108.6505651473999
0.009631147540983606,108.6482048034668
0.00973360655737705,108.641517162323
0.009836065573770491,108.65135192871094
0.009938524590163934,108.64741802215576
0.010040983606557377,108.63915681838988
0.01014344262295082,108.6352229118347
0.010245901639344262,108.63758325576782
0.010348360655737705,108.64230394363403
0.010450819672131148,108.64073038101196
0.01055327868852459,108.6352229118347
0.010655737704918032,108.6324691772461
0.010758196721311475,108.64073038101196
0.010860655737704918,108.65646600723267
0.010963114754098361,108.65135192871094
0.011065573770491803,108.6509585380554
0.011168032786885246,108.65135192871094
0.011270491803278689,108.63286256790161
0.011372950819672132,108.64230394363403
0.011475409836065573,108.64073038101196
0.011577868852459016,108.64073038101196
0.01168032786885246,108.64781141281127
0.0117827868852459,108.65253210067749
0.011885245901639344,108.64702463150023
0.011987704918032787,108.6348295211792
0.01209016393442623,108.6305022239685
0.012192622950819671,108.6482048034668
0.012295081967213115,108.63758325576782
0.012397540983606558,108.64663124084473
0.0125,108.64309072494505
0.012602459016393442,108.64505767822264
0.012704918032786885,108.65017175674438
0.012807377049180328,108.65528583526611
0.012909836065573771,108.6572527885437
0.013012295081967213,108.65449905395508
0.013114754098360656,108.63915681838988
0.013217213114754099,108.63994359970091
0.01331967213114754,108.63994359970091
0.013422131147540983,108.64584445953368
0.013524590163934426,108.64427089691162
0.01362704918032787,108.6576461791992
0.01372950819672131,108.66039991378784
0.013831967213114754,108.65410566329956
0.013934426229508197,108.64309072494505
0.01403688524590164,108.63600969314574
0.014139344262295081,108.63679647445679
0.014241803278688524,108.64623785018921
0.014344262295081968,108.63837003707886
0.01444672131147541,108.63797664642333
0.014549180327868852,108.64427089691162
0.014651639344262295,108.6509585380554
0.014754098360655738,108.65174531936644
0.01485655737704918,108.64466428756714
0.014959016393442623,108.641517162323
0.015061475409836066,108.6348295211792
0.015163934426229509,108.65646600723267
0.01526639344262295,108.64899158477782
0.015368852459016393,108.64859819412231
0.015471311475409836,108.64899158477782
0.01557377049180328,108.6482048034668
0.01567622950819672,108.64663124084473
0.015778688524590165,108.63915681838988
0.015881147540983607,108.64309072494505
0.015983606557377048,108.63876342773438
0.016086065573770493,108.63876342773438
0.016188524590163934,108.64623785018921
0.016290983606557376,108.63994359970091
0.01639344262295082,108.63089561462402
0.016495901639344262,108.64741802215576
0.016598360655737703,108.66276025772093
0.016700819672131148,108.64702463150023
0.01680327868852459,108.65449905395508
0.016905737704918034,108.66079330444335
0.017008196721311476,108.65017175674438
0.017110655737704917,108.64977836608885
0.01721311475409836,108.64545106887817
0.017315573770491803,108.63325595855711
0.017418032786885244,108.64427089691162
0.01752049180327869,108.64466428756714
0.01762295081967213,108.6572527885437
0.017725409836065575,108.6686611175537
0.017827868852459017,108.66236686706543
0.017930327868852458,108.64545106887817
0.018032786885245903,108.64899158477782
0.018135245901639344,108.65489244461058
0.018237704918032786,108.65174531936644
0.01834016393442623,108.64859819412231
0.018442622950819672,108.63561630249023
0.018545081967213113,108.6324691772461
0.018647540983606558,108.64781141281127
0.01875,108.64112377166747
0.018852459016393444,108.64033699035645
0.018954918032786885,108.63994359970091
0.019057377049180327,108.65410566329956
0.01915983606557377,108.66551399230956
0.019262295081967213,108.66512060165405
0.019364754098360654,108.66748094558714
0.0194672131147541,108.65843296051025
0.01956967213114754,108.65331888198853
0.019672131147540982,108.64623785018921
0.019774590163934427,108.64977836608885
0.019877049180327868,108.66236686706543
0.019979508196721313,108.66000652313232
0.020081967213114754,108.63718986511229
0.020184426229508196,108.6348295211792
0.02028688524590164,108.64033699035645
0.02038934426229508,108.65253210067749
0.020491803278688523,108.64466428756714
0.020594262295081968,108.64387750625609
0.02069672131147541,108.6419105529785
0.020799180327868854,108.63404273986815
0.020901639344262295,108.65174531936644
0.021004098360655737,108.66197347640991
0.02110655737704918,108.65449905395508
0.021209016393442623,108.64781141281127
0.021311475409836064,108.63876342773438
0.02141393442622951,108.65174531936644
0.02151639344262295,108.65410566329956
0.021618852459016392,108.65371227264403
0.021721311475409837,108.63837003707886
0.021823770491803278,108.64663124084473
0.021926229508196723,108.64623785018921
0.022028688524590164,108.64859819412231
0.022131147540983605,108.64899158477782
0.02223360655737705,108.63758325576782
0.02233606557377049,108.64899158477782
0.022438524590163933,108.66039991378784
0.022540983606557378,108.6505651473999
0.02264344262295082,108.63837003707886
0.022745901639344264,108.64427089691162
0.022848360655737705,108.65449905395508
0.022950819672131147,108.64859819412231
0.02305327868852459,108.62184762954712
0.023155737704918033,108.62932205200194
0.023258196721311474,108.64387750625609
0.02336065573770492,108.65213871002197
0.02346311475409836,108.66158008575438
0.0235655737704918,108.6482048034668
0.023668032786885247,108.64623785018921
0.023770491803278688,108.65921974182129
0.023872950819672133,108.65567922592162
0.023975409836065574,108.63837003707886
0.024077868852459015,108.63561630249023
0.02418032786885246,108.65017175674438
0.0242827868852459,108.65174531936644
0.024385245901639343,108.64545106887817
0.024487704918032788,108.66039991378784
0.02459016393442623,108.66079330444335
0.02469262295081967,108.65528583526611
0.024795081967213115,108.65489244461058
0.024897540983606557,108.6482048034668
0.025,108.6509585380554
0.025102459016393443,108.64309072494505
0.025204918032786884,108.64033699035645
0.02530737704918033,108.6482048034668
0.02540983606557377,108.64938497543335
0.02551229508196721,108.63404273986815
0.025614754098360656,108.6509585380554
0.025717213114754098,108.65921974182129
0.025819672131147543,108.64781141281127
0.025922131147540984,108.64584445953368
0.026024590163934425,108.65646600723267
0.02612704918032787,108.65174531936644
0.02622950819672131,108.64545106887817
0.026331967213114753,108.64741802215576
0.026434426229508198,108.641517162323
0.02653688524590164,108.63758325576782
0.02663934426229508,108.641517162323
0.026741803278688525,108.65489244461058
0.026844262295081966,108.64741802215576
0.02694672131147541,108.64781141281127
0.027049180327868853,108.64309072494505
0.027151639344262294,108.64112377166747
0.02725409836065574,108.64663124084473
0.02735655737704918,108.64781141281127
0.02745901639344262,108.652925491333
0.027561475409836066,108.65449905395508
0.027663934426229508,108.63718986511229
0.027766393442622953,108.63758325576782
0.027868852459016394,108.64938497543335
0.027971311475409835,108.64859819412231
0.02807377049180328,108.641517162323
0.02817622950819672,108.63797664642333
0.028278688524590163,108.64033699035645
0.028381147540983608,108.641517162323
0.02848360655737705,108.63207578659056
0.02858606557377049,108.63404273986815
0.028688524590163935,108.6482048034668
0.028790983606557376,108.6509585380554
0.02889344262295082,108.65449905395508
0.028995901639344263,108.64033699035645
0.029098360655737704,108.63168239593506
0.02920081967213115,108.62735509872435
0.02930327868852459,108.62538814544676
0.02940573770491803,108.63443613052368
0.029508196721311476,108.63679647445679
0.029610655737704918,108.64977836608885
0.02971311475409836,108.65843296051025
0.029815573770491804,108.64741802215576
0.029918032786885245,108.65528583526611
0.03002049180327869,108.65135192871094
0.03012295081967213,108.63600969314574
0.030225409836065573,108.64112377166747
0.030327868852459017,108.63207578659056
0.03043032786885246,108.64663124084473
0.0305327868852459,108.64663124084473
0.030635245901639345,108.64663124084473
0.030737704918032786,108.64309072494505
0.03084016393442623,108.64781141281127
0.030942622950819672,108.64938497543335
0.031045081967213114,108.64741802215576
0.03114754098360656,108.6482048034668
0.03125,108.65371227264403
0.03135245901639344,108.65489244461058
0.03145491803278688,108.65253210067749
0.03155737704918033,108.65174531936644
0.03165983606557377,108.65135192871094
0.031762295081967214,108.64387750625609
0.031864754098360655,108.641517162323
0.031967213114754096,108.63915681838988
0.03206967213114754,108.64505767822264
0.032172131147540986,108.64584445953368
0.03227459016393443,108.65843296051025
0.03237704918032787,108.65174531936644
0.03247950819672131,108.641517162323
0.03258196721311475,108.63758325576782
0.0326844262295082,108.63837003707886
0.03278688524590164,108.64859819412231
0.03288934426229508,108.64584445953368
0.032991803278688524,108.64230394363403
0.033094262295081965,108.65843296051025
0.033196721311475406,108.652925491333
0.033299180327868855,108.63010883331297
0.033401639344262296,108.62066745758057
0.03350409836065574,108.62499475479126
0.03360655737704918,108.63128900527953
0.03370901639344262,108.6419105529785
0.03381147540983607,108.64269733428955
0.03391393442622951,108.64623785018921
0.03401639344262295,108.64269733428955
0.03411885245901639,108.65607261657715
0.034221311475409834,108.64623785018921
0.03432377049180328,108.6348295211792
0.03442622950819672,108.62656831741333
0.034528688524590165,108.63758325576782
0.034631147540983606,108.63915681838988
0.03473360655737705,108.63758325576782
0.03483606557377049,108.6419105529785
0.03493852459016394,108.64859819412231
0.03504098360655738,108.63325595855711
0.03514344262295082,108.64269733428955
0.03524590163934426,108.63600969314574
0.0353483606557377,108.64073038101196
0.03545081967213115,108.65685939788817
0.03555327868852459,108.64741802215576
0.035655737704918034,108.64899158477782
0.035758196721311475,108.65135192871094
0.035860655737704916,108.64623785018921
0.03596311475409836,108.64309072494505
0.036065573770491806,108.65331888198853
0.03616803278688525,108.65489244461058
0.03627049180327869,108.6572527885437
0.03637295081967213,108.64505767822264
0.03647540983606557,108.64112377166747
0.03657786885245902,108.64741802215576
0.03668032786885246,108.63994359970091
0.0367827868852459,108.64781141281127
0.036885245901639344,108.65253210067749
0.036987704918032785,108.64859819412231
0.037090163934426226,108.64466428756714
0.037192622950819675,108.64230394363403
0.037295081967213116,108.64859819412231
0.03739754098360656,108.65017175674438
0.0375,108.64584445953368
0.03760245901639344,108.6505651473999
0.03770491803278689,108.64112377166747
0.03780737704918033,108.64545106887817
0.03790983606557377,108.641517162323
0.03801229508196721,108.64899158477782
0.038114754098360654,108.64505767822264
0.038217213114754095,108.64899158477782
0.03831967213114754,108.65646600723267
0.038422131147540985,108.6482048034668
0.038524590163934426,108.64545106887817
0.03862704918032787,108.64230394363403
0.03872950819672131,108.63561630249023
0.03883196721311476,108.63797664642333
0.0389344262295082,108.64427089691162
0.03903688524590164,108.64466428756714
0.03913934426229508,108.65174531936644
0.03924180327868852,108.65685939788817
0.039344262295081964,108.65449905395508
0.03944672131147541,108.65528583526611
0.03954918032786885,108.6419105529785
0.039651639344262295,108.63640308380127
0.039754098360655736,108.64387750625609
0.03985655737704918,108.652925491333
0.039959016393442626,108.63718986511229
0.04006147540983607,108.63640308380127
0.04016393442622951,108.65135192871094
0.04026639344262295,108.66039991378784
0.04036885245901639,108.66236686706543
0.04047131147540984,108.64781141281127
0.04057377049180328,108.64545106887817
0.04067622950819672,108.64781141281127
0.04077868852459016,108.64387750625609
0.040881147540983605,108.64781141281127
0.040983606557377046,108.64663124084473
0.041086065573770494,108.64623785018921
0.041188524590163936,108.641517162323
0.04129098360655738,108.6419105529785
0.04139344262295082,108.64663124084473
0.04149590163934426,108.63443613052368
0.04159836065573771,108.63876342773438
0.04170081967213115,108.63207578659056
0.04180327868852459,108.62892866134644
0.04190573770491803,108.63640308380127
0.042008196721311473,108.64977836608885
0.042110655737704915,108.6509585380554
0.04221311475409836,108.64505767822264
0.042315573770491804,108.64899158477782
0.042418032786885246,108.64741802215576
0.04252049180327869,108.63758325576782
0.04262295081967213,108.63679647445679
0.04272540983606558,108.64741802215576
0.04282786885245902,108.6576461791992
0.04293032786885246,108.65371227264403
0.0430327868852459,108.64387750625609
0.04313524590163934,108.63640308380127
0.043237704918032784,108.65528583526611
0.04334016393442623,108.65213871002197
0.04344262295081967,108.64309072494505
0.043545081967213115,108.64938497543335
0.043647540983606556,108.65331888198853
0.04375,108.65489244461058
0.043852459016393446,108.66079330444335
0.04395491803278689,108.65607261657715
0.04405737704918033,108.64584445953368
0.04415983606557377,108.6576461791992
0.04426229508196721,108.65489244461058
0.04436475409836065,108.63876342773438
0.0444672131147541,108.64387750625609
0.04456967213114754,108.63404273986815
0.04467213114754098,108.6482048034668
0.044774590163934425,108.64309072494505
0.044877049180327866,108.62853527069092
0.044979508196721314,108.6238145828247
0.045081967213114756,108.63325595855711
0.0451844262295082,108.64977836608885
0.04528688524590164,108.63876342773438
0.04538934426229508,108.64466428756714
0.04549180327868853,108.63010883331297
0.04559426229508197,108.62814188003539
0.04569672131147541,108.64781141281127
0.04579918032786885,108.64623785018921
0.04590163934426229,108.64112377166747
0.046004098360655735,108.64702463150023
0.04610655737704918,108.65371227264403
0.046209016393442624,108.64702463150023
0.046311475409836066,108.64112377166747
0.04641393442622951,108.6509585380554
0.04651639344262295,108.64859819412231
0.0466188524590164,108.63876342773438
0.04672131147540984,108.63364934921265
0.04682377049180328,108.64387750625609
0.04692622950819672,108.64584445953368
0.04702868852459016,108.64663124084473
0.0471311475409836,108.63325595855711
0.04723360655737705,108.64427089691162
0.04733606557377049,108.64348411560059
0.047438524590163934,108.64073038101196
0.047540983606557376,108.6352229118347
0.04764344262295082,108.64309072494505
0.047745901639344265,108.65371227264403
0.04784836065573771,108.64663124084473
0.04795081967213115,108.65135192871094
0.04805327868852459,108.6505651473999
0.04815573770491803,108.64387750625609
0.04825819672131147,108.652925491333
0.04836065573770492,108.64584445953368
0.04846311475409836,108.64663124084473
0.0485655737704918,108.64269733428955
0.048668032786885244,108.6419105529785
0.048770491803278686,108.66039991378784
0.048872950819672134,108.64859819412231
0.048975409836065575,108.6505651473999
0.04907786885245902,108.65174531936644
0.04918032786885246,108.6348295211792
0.0492827868852459,108.64033699035645
0.04938524590163934,108.64112377166747
0.04948770491803279,108.64938497543335
0.04959016393442623,108.6505651473999
0.04969262295081967,108.64387750625609
0.04979508196721311,108.6348295211792
0.049897540983606554,108.6352229118347
0.05,108.6419105529785
0.050102459016393444,108.64112377166747
0.050204918032786885,108.64663124084473
0.05030737704918033,108.64230394363403
0.05040983606557377,108.63168239593506
0.050512295081967216,108.64545106887817
0.05061475409836066,108.64663124084473
0.0507172131147541,108.65685939788817
0.05081967213114754,108.65135192871094
0.05092213114754098,108.65646600723267
0.05102459016393442,108.64623785018921
0.05112704918032787,108.64702463150023
0.05122950819672131,108.6572527885437
0.051331967213114754,108.64741802215576
0.051434426229508196,108.64781141281127
0.05153688524590164,108.66118669509888
0.051639344262295085,108.65882635116576
0.051741803278688527,108.64505767822264
0.05184426229508197,108.64977836608885
0.05194672131147541,108.64663124084473
0.05204918032786885,108.63443613052368
0.05215163934426229,108.63443613052368
0.05225409836065574,108.6352229118347
0.05235655737704918,108.64230394363403
0.05245901639344262,108.63600969314574
0.052561475409836064,108.63994359970091
0.052663934426229506,108.64427089691162
0.052766393442622954,108.64505767822264
0.052868852459016395,108.6348295211792
0.05297131147540984,108.64584445953368
0.05307377049180328,108.63837003707886
0.05317622950819672,108.63600969314574
0.05327868852459016,108.65489244461058
0.05338114754098361,108.6482048034668
0.05348360655737705,108.63679647445679
0.05358606557377049,108.64073038101196
0.05368852459016393,108.65882635116576
0.053790983606557374,108.64309072494505
0.05389344262295082,108.63955020904541
0.053995901639344264,108.64269733428955
0.054098360655737705,108.64348411560059
0.05420081967213115,108.64033699035645
0.05430327868852459,108.6505651473999
0.05440573770491803,108.64623785018921
0.05450819672131148,108.64623785018921
0.05461065573770492,108.64781141281127
0.05471311475409836,108.64427089691162
0.0548155737704918,108.64702463150023
0.05491803278688524,108.63207578659056
0.05502049180327869,108.63679647445679
0.05512295081967213,108.65174531936644
0.055225409836065574,108.65921974182129
0.055327868852459015,108.63915681838988
0.05543032786885246,108.63404273986815
0.055532786885245905,108.6324691772461
0.055635245901639346,108.64073038101196
0.05573770491803279,108.64859819412231
0.05584016393442623,108.66197347640991
0.05594262295081967,108.66787433624268
0.05604508196721311,108.65135192871094
0.05614754098360656,108.63758325576782
0.05625,108.641517162323
0.05635245901639344,108.64899158477782
0.056454918032786884,108.64584445953368
0.056557377049180325,108.62892866134644
0.056659836065573774,108.63443613052368
0.056762295081967215,108.65882635116576
0.056864754098360656,108.66039991378784
0.0569672131147541,108.6509585380554
0.05706967213114754,108.63718986511229
0.05717213114754098,108.64741802215576
0.05727459016393443,108.65567922592162
0.05737704918032787,108.6505651473999
0.05747950819672131,108.6509585380554
0.05758196721311475,108.65843296051025
0.057684426229508194,108.65017175674438
0.05778688524590164,108.64781141281127
0.057889344262295084,108.67062807083128
0.057991803278688525,108.6576461791992
0.058094262295081966,108.63876342773438
0.05819672131147541,108.62420797348021
0.05829918032786885,108.64545106887817
0.0584016393442623,108.65331888198853
0.05850409836065574,108.64309072494505
0.05860655737704918,108.64269733428955
0.05870901639344262,108.64899158477782
0.05881147540983606,108.65331888198853
0.05891393442622951,108.65843296051025
0.05901639344262295,108.65253210067749
0.059118852459016394,108.63718986511229
0.059221311475409835,108.64741802215576
0.05932377049180328,108.64623785018921
0.05942622950819672,108.64230394363403
0.059528688524590166,108.652925491333
0.05963114754098361,108.6509585380554
0.05973360655737705,108.65017175674438
0.05983606557377049,108.64033699035645
0.05993852459016393,108.64466428756714
0.06004098360655738,108.64663124084473
0.06014344262295082,108.6482048034668
0.06024590163934426,108.64859819412231
0.060348360655737704,108.64309072494505
0.060450819672131145,108.652925491333
0.060553278688524594,108.66158008575438
0.060655737704918035,108.66276025772093
0.060758196721311476,108.6509585380554
0.06086065573770492,108.65253210067749
0.06096311475409836,108.62735509872435
0.0610655737704918,108.63718986511229
0.06116803278688525,108.65489244461058
0.06127049180327869,108.652925491333
0.06137295081967213,108.64899158477782
0.06147540983606557,108.64584445953368
0.061577868852459014,108.64977836608885
0.06168032786885246,108.66079330444335
0.061782786885245904,108.65489244461058
0.061885245901639345,108.65213871002197
0.061987704918032786,108.65410566329956
0.06209016393442623,108.6419105529785
0.06219262295081967,108.64230394363403
0.06229508196721312,108.63718986511229
0.06239754098360656,108.64309072494505
0.0625,108.65253210067749
0.06260245901639344,108.64663124084473
0.06270491803278688,108.63955020904541
0.06280737704918032,108.63994359970091
0.06290983606557377,108.64466428756714
0.0630122950819672,108.64427089691162
0.06311475409836066,108.64033699035645
0.0632172131147541,108.64545106887817
0.06331967213114754,108.63679647445679
0.06342213114754099,108.6572527885437
0.06352459016393443,108.64427089691162
0.06362704918032787,108.63797664642333
0.06372950819672131,108.65253210067749
0.06383196721311475,108.64230394363403
0.06393442622950819,108.65410566329956
0.06403688524590163,108.65843296051025
0.06413934426229508,108.64663124084473
0.06424180327868853,108.6509585380554
0.06434426229508197,108.65567922592162
0.06444672131147541,108.65371227264403
0.06454918032786885,108.65135192871094
0.0646516393442623,108.64387750625609
0.06475409836065574,108.6572527885437
0.06485655737704918,108.6576461791992
0.06495901639344262,108.65646600723267
0.06506147540983606,108.65961313247679
0.0651639344262295,108.64584445953368
0.06526639344262294,108.64663124084473
0.0653688524590164,108.65253210067749
0.06547131147540984,108.64387750625609
0.06557377049180328,108.65607261657715
0.06567622950819672,108.65017175674438
0.06577868852459016,108.63915681838988
0.0658811475409836,108.64348411560059
0.06598360655737705,108.62656831741333
0.06608606557377049,108.62932205200194
0.06618852459016393,108.64623785018921
0.06629098360655737,108.6572527885437
0.06639344262295081,108.65253210067749
0.06649590163934427,108.64466428756714
0.06659836065573771,108.63168239593506
0.06670081967213115,108.63758325576782
0.06680327868852459,108.64348411560059
0.06690573770491803,108.65685939788817
0.06700819672131147,108.641517162323
0.06711065573770492,108.64545106887817
0.06721311475409836,108.64623785018921
0.0673155737704918,108.6509585380554
0.06741803278688524,108.65371227264403
0.06752049180327868,108.6505651473999
0.06762295081967214,108.64466428756714
0.06772540983606558,108.64663124084473
0.06782786885245902,108.63994359970091
0.06793032786885246,108.64938497543335
0.0680327868852459,108.64781141281127
0.06813524590163934,108.63718986511229
0.06823770491803278,108.64269733428955
0.06834016393442623,108.64702463150023
0.06844262295081967,108.65410566329956
0.06854508196721311,108.65410566329956
0.06864754098360656,108.64269733428955
0.06875,108.64466428756714
0.06885245901639345,108.64348411560059
0.06895491803278689,108.65528583526611
0.06905737704918033,108.66276025772093
0.06915983606557377,108.65017175674438
0.06926229508196721,108.64899158477782
0.06936475409836065,108.64073038101196
0.0694672131147541,108.65489244461058
0.06956967213114754,108.65253210067749
0.06967213114754098,108.64427089691162
0.06977459016393443,108.6505651473999
0.06987704918032787,108.6572527885437
0.06997950819672132,108.6482048034668
0.07008196721311476,108.64859819412231
0.0701844262295082,108.6324691772461
0.07028688524590164,108.63797664642333
0.07038934426229508,108.64269733428955
0.07049180327868852,108.64938497543335
0.07059426229508196,108.63718986511229
0.0706967213114754,108.63994359970091
0.07079918032786885,108.64899158477782
0.0709016393442623,108.652925491333
0.07100409836065574,108.63404273986815
0.07110655737704918,108.64033699035645
0.07120901639344263,108.65607261657715
0.07131147540983607,108.65646600723267
0.07141393442622951,108.65135192871094
0.07151639344262295,108.64623785018921
0.07161885245901639,108.63797664642333
0.07172131147540983,108.64112377166747
0.07182377049180327,108.63994359970091
0.07192622950819672,108.63837003707886
0.07202868852459017,108.63286256790161
0.07213114754098361,108.64702463150023
0.07223360655737705,108.64899158477782
0.0723360655737705,108.64309072494505
0.07243852459016394,108.64741802215576
0.07254098360655738,108.65489244461058
0.07264344262295082,108.63758325576782
0.07274590163934426,108.63718986511229
0.0728483606557377,108.64033699035645
0.07295081967213114,108.64348411560059
0.07305327868852458,108.641517162323
0.07315573770491804,108.64977836608885
0.07325819672131148,108.64781141281127
0.07336065573770492,108.6419105529785
0.07346311475409836,108.64387750625609
0.0735655737704918,108.64427089691162
0.07366803278688525,108.64545106887817
0.07377049180327869,108.64309072494505
0.07387295081967213,108.64387750625609
0.07397540983606557,108.63955020904541
0.07407786885245901,108.65607261657715
0.07418032786885245,108.64623785018921
0.07428278688524591,108.64230394363403
0.07438524590163935,108.63797664642333
0.07448770491803279,108.64781141281127
0.07459016393442623,108.65410566329956
0.07469262295081967,108.63994359970091
0.07479508196721311,108.63600969314574
0.07489754098360656,108.63797664642333
0.075,108.64073038101196
0.07510245901639344,108.66158008575438
0.07520491803278688,108.64859819412231
0.07530737704918032,108.63876342773438
0.07540983606557378,108.641517162323
0.07551229508196722,108.6352229118347
0.07561475409836066,108.64269733428955
0.0757172131147541,108.64584445953368
0.07581967213114754,108.6505651473999
0.07592213114754098,108.66197347640991
0.07602459016393442,108.65843296051025
0.07612704918032787,108.6482048034668
0.07622950819672131,108.64427089691162
0.07633196721311475,108.64230394363403
0.07643442622950819,108.6324691772461
0.07653688524590165,108.64073038101196
0.07663934426229509,108.63955020904541
0.07674180327868853,108.6348295211792
0.07684426229508197,108.63876342773438
0.07694672131147541,108.65371227264403
0.07704918032786885,108.64977836608885
0.0771516393442623,108.64033699035645
0.07725409836065573,108.64505767822264
0.07735655737704918,108.65449905395508
0.07745901639344262,108.64702463150023
0.07756147540983606,108.6505651473999
0.07766393442622951,108.652925491333
0.07776639344262296,108.6419105529785
0.0778688524590164,108.63718986511229
0.07797131147540984,108.64387750625609
0.07807377049180328,108.6419105529785
0.07817622950819672,108.65213871002197
0.07827868852459016,108.65410566329956
0.0783811475409836,108.65843296051025
0.07848360655737704,108.65685939788817
0.07858606557377049,108.64899158477782
0.07868852459016393,108.63718986511229
0.07879098360655738,108.64584445953368
0.07889344262295082,108.6509585380554
0.07899590163934427,108.64309072494505
0.0790983606557377,108.64387750625609
0.07920081967213115,108.63915681838988
0.07930327868852459,108.64427089691162
0.07940573770491803,108.64663124084473
0.07950819672131147,108.64073038101196
0.07961065573770491,108.64309072494505
0.07971311475409835,108.63640308380127
0.07981557377049181,108.63915681838988
0.07991803278688525,108.64033699035645
0.08002049180327869,108.64781141281127
0.08012295081967213,108.65961313247679
0.08022540983606558,108.65135192871094
0.08032786885245902,108.65646600723267
0.08043032786885246,108.67102146148682
0.0805327868852459,108.66000652313232
0.08063524590163934,108.65803956985474
0.08073770491803278,108.64702463150023
0.08084016393442622,108.64427089691162
0.08094262295081968,108.64545106887817
0.08104508196721312,108.65921974182129
0.08114754098360656,108.6576461791992
0.08125,108.64073038101196
0.08135245901639344,108.65017175674438
0.08145491803278689,108.64387750625609
0.08155737704918033,108.64741802215576
0.08165983606557377,108.65135192871094
0.08176229508196721,108.63797664642333
0.08186475409836065,108.62656831741333
0.08196721311475409,108.62696170806885
0.08206967213114755,108.65174531936644
0.08217213114754099,108.64269733428955
0.08227459016393443,108.64466428756714
0.08237704918032787,108.65017175674438
0.08247950819672131,108.65331888198853
0.08258196721311475,108.64702463150023
0.0826844262295082,108.64663124084473
0.08278688524590164,108.63364934921265
0.08288934426229508,108.63128900527953
0.08299180327868852,108.63994359970091
0.08309426229508196,108.641517162323
0.08319672131147542,108.64545106887817
0.08329918032786886,108.63010883331297
0.0834016393442623,108.64977836608885
0.08350409836065574,108.63758325576782
0.08360655737704918,108.64033699035645
0.08370901639344262,108.63876342773438
0.08381147540983606,108.64505767822264
0.0839139344262295,108.65371227264403
0.08401639344262295,108.65646600723267
0.08411885245901639,108.641517162323
