{'sampling_frequency': 9760, 'signal_level': 100, 'signal_level_units': 'mVrms', 'signal_frequency': 205, 'signal_frequency_units': 'Hz'}
Time (s),Voltage (mV)
0.0,1075.384497642517
0.00010245901639344262,1259.3052506446838
0.00020491803278688525,1441.3455963134766
0.00030737704918032784,1617.945349216461
0.0004098360655737705,1786.4381074905396
0.0005122950819672131,1943.5980677604673
0.0006147540983606557,2087.1065855026245
0.0007172131147540983,2214.3519401550293
0.000819672131147541,2322.9246139526367
0.0009221311475409836,2410.743570327759
0.0010245901639344263,2476.7018079757686
0.001127049180327869,2519.8453545570374
0.0012295081967213114,2539.286720752716
0.001331967213114754,2534.337866306305
0.0014344262295081967,2505.254888534546
0.0015368852459016393,2452.8021454811096
0.001639344262295082,2377.753436565399
0.0017418032786885246,2281.3676118850703
0.0018442622950819673,2165.2575731277466
0.00194672131147541,2031.2624216079712
0.0020491803278688526,1881.9376230239868
0.002151639344262295,1719.8819160461426
0.002254098360655738,1547.7341651916504
0.0023565573770491805,1368.5915350914
0.0024590163934426227,1185.4068160057068
0.0025614754098360654,1001.663875579834
0.002663934426229508,820.2081084251404
0.0027663934426229507,644.5135474205017
0.0028688524590163933,477.5502920150756
0.002971311475409836,322.11023569107056
0.0030737704918032786,180.85466623306274
0.0031762295081967213,61.75564527511596
0.003278688524590164,5.8760762214660645
0.0033811475409836066,0.9988188743591307
0.0034836065573770492,0.7187247276306151
0.003586065573770492,0.45397281646728516
0.0036885245901639345,0.29582977294921875
0.003790983606557377,0.385129451751709
0.00389344262295082,0.6089687347412109
0.003995901639344262,0.8595585823059082
0.004098360655737705,2.0688414573669434
0.004200819672131147,38.671088218688965
0.00430327868852459,149.9270796775818
0.004405737704918033,287.6708507537842
0.004508196721311476,439.90595340728754
0.004610655737704918,604.3196439743042
0.004713114754098361,778.2325387001036
0.004815573770491803,958.6706042289733
0.0049180327868852455,1142.1814441680908
0.0050204918032786885,1325.7615208625793
0.005122950819672131,1506.087076663971
0.005225409836065574,1680.073535442352
0.005327868852459016,1844.801151752472
0.005430327868852459,1997.3509669303892
0.005532786885245901,2135.3819131851196
0.0056352459016393444,2255.8094143867493
0.005737704918032787,2356.8726539611816
0.00584016393442623,2436.927652359009
0.005942622950819672,2494.6455359458923
0.006045081967213115,2529.4295310974117
0.006147540983606557,2540.1254296302795
0.00625,2526.4389753341675
0.0063524590163934426,2488.7568712234493
0.006454918032786886,2427.9898166656494
0.006557377049180328,2345.183050632477
0.00665983606557377,2241.382598876953
0.006762295081967213,2118.536138534546
0.006864754098360655,1978.6098361015318
0.0069672131147540985,1824.4085669517515
0.007069672131147541,1658.2159638404846
0.007172131147540984,1483.2621574401853
0.007274590163934426,1302.2119760513303
0.007377049180327869,1118.4119939804075
0.007479508196721311,935.0970625877379
0.007581967213114754,755.3848028182983
0.007684426229508197,582.5218677520752
0.00778688524590164,419.5015668869018
0.007889344262295083,268.96748542785645
0.007991803278688524,133.76383781433105
0.008094262295081967,31.763541698455807
0.00819672131147541,1.9803285598754883
0.008299180327868852,0.8898496627807616
0.008401639344262295,0.594806671142578
0.008504098360655738,0.3540515899658203
0.00860655737704918,0.28717517852783203
0.008709016393442622,0.44571161270141596
0.008811475409836065,0.707709789276123
0.008913934426229508,0.9665608406066893
0.009016393442622951,6.93429708480835
0.009118852459016393,72.9617714881897
0.009221311475409836,198.25866222381592
0.009323770491803279,341.2600994110107
0.009426229508196722,498.2607364654541
0.009528688524590163,666.4281606674194
0.009631147540983606,843.1317687034606
0.00973360655737705,1025.0741600990293
0.009836065573770491,1208.896565437317
0.009938524590163934,1391.7783737182617
0.010040983606557377,1570.120847225189
0.01014344262295082,1741.1497950553894
0.010245901639344262,1901.6716718673706
0.010348360655737705,2049.1573691368103
0.010450819672131148,2180.9160947799683
0.01055327868852459,2294.7452545166016
0.010655737704918032,2388.6082649230957
0.010758196721311475,2460.623931884765
0.010860655737704918,2510.0483536720276
0.010963114754098361,2536.0266923904414
0.011065573770491803,2537.8056049346924
0.011168032786885246,2515.2682542800903
0.011270491803278689,2469.2368268966675
0.011372950819672132,2400.299441814422
0.011475409836065573,2309.684658050537
0.011577868852459016,2198.822057247162
0.01168032786885246,2069.427216053009
0.0117827868852459,1923.9029645919798
0.011885245901639344,1764.9522900581358
0.011987704918032787,1595.307683944702
0.01209016393442623,1417.8444385528564
0.012192622950819671,1235.349726676941
0.012295081967213115,1051.4604449272156
0.012397540983606558,869.1179752349854
0.0125,691.5319919586182
0.012602459016393442,521.8980073928833
0.012704918032786885,363.01656961441034
0.012807377049180328,217.64731407165527
0.012909836065573771,90.24853706359863
0.013012295081967213,13.198649883270262
0.013114754098360656,1.119983196258545
0.013217213114754099,0.7930755615234374
0.01331967213114754,0.5125880241394043
0.013422131147540983,0.31943321228027344
0.013524590163934426,0.3312349319458008
0.01362704918032787,0.5381584167480469
0.01372950819672131,0.808417797088623
0.013831967213114754,1.135718822479248
0.013934426229508197,20.453953742980953
0.01403688524590164,115.21192789077759
0.014139344262295081,248.40298891067502
0.014241803278688524,396.96106910705566
0.014344262295081968,558.3629608154297
0.01444672131147541,730.0055980682373
0.014549180327868852,908.936583995819
0.014651639344262295,1091.9010043144226
0.014754098360655738,1275.703740119934
0.01485655737704918,1457.3266983032224
0.014959016393442623,1633.319056034088
0.015061475409836066,1800.8755445480347
0.015163934426229509,1956.948959827423
0.01526639344262295,2099.2446541786194
0.015368852459016393,2224.896383285522
0.015471311475409836,2331.570553779602
0.01557377049180328,2417.4752712249756
0.01567622950819672,2481.287956237793
0.015778688524590165,2522.187209129333
0.015881147540983607,2539.629364013672
0.015983606557377048,2532.7084422111507
0.016086065573770493,2501.401627063751
0.016188524590163934,2446.903645992279
0.016290983606557376,2369.878149032593
0.01639344262295082,2271.751177310943
0.016495901639344262,2153.9865374565125
0.016598360655737703,2018.4815526008606
0.016700819672131148,1867.9097056388853
0.01680327868852459,1704.8123002052307
0.016905737704918034,1531.9013714790344
0.017008196721311476,1352.2095680236816
0.017110655737704917,1168.8269734382627
0.01721311475409836,985.0879669189453
0.017315573770491803,803.9886116981506
0.017418032786885244,628.9816975593566
0.01752049180327869,463.0971193313598
0.01762295081967213,308.92417430877686
0.017725409836065575,169.23547983169553
0.017827868852459017,53.42087745666504
0.017930327868852458,4.441380500793457
0.018032786885245903,0.9681344032287597
0.018135245901639344,0.6978750228881836
0.018237704918032786,0.4417777061462402
0.01834016393442623,0.3233671188354492
0.018442622950819672,0.40243864059448237
0.018545081967213113,0.6274580955505371
0.018647540983606558,0.8867025375366211
0.01875,2.7509808540344234
0.018852459016393444,46.386659145355225
0.018954918032786885,162.0085000991821
0.019057377049180327,300.9312629699707
0.01915983606557377,454.36620712280273
0.019262295081967213,619.7645545005797
0.019364754098360654,794.4370865821838
0.0194672131147541,975.2653956413269
0.01956967213114754,1158.835244178772
0.019672131147540982,1342.2685861587524
0.019774590163934427,1522.1763610839841
0.019877049180327868,1695.5357551574705
0.019979508196721313,1859.2126250267027
0.020081967213114754,2010.491394996643
0.020184426229508196,2147.114396095276
0.02028688524590164,2266.0112142562866
0.02038934426229508,2365.3805136680603
0.020491803278688523,2443.5869693756104
0.020594262295081968,2499.2859721183772
0.02069672131147541,2531.5959334373474
0.020799180327868854,2539.9515509605408
0.020901639344262295,2523.947238922119
0.021004098360655737,2484.4315409660335
0.02110655737704918,2421.7754244804382
0.021209016393442623,2337.0087862014766
0.021311475409836064,2231.3652992248535
0.02141393442622951,2106.7454338073726
0.02151639344262295,1965.3875827789307
0.021618852459016392,1810.081672668457
0.021721311475409837,1642.9539799690244
0.021823770491803278,1467.2712206840515
0.021926229508196723,1285.841417312622
0.022028688524590164,1101.991081237793
0.022131147540983605,918.8956618309021
0.02223360655737705,739.6476030349731
0.02233606557377049,567.5576806068419
0.022438524590163933,405.4756164550781
0.022540983606557378,256.18425607681274
0.02264344262295082,122.70365953445433
0.022745901639344264,26.175034046173092
0.022848360655737705,1.6073942184448242
0.022950819672131147,0.8627057075500488
0.02305327868852459,0.5790710449218749
0.023155737704918033,0.3571987152099609
0.023258196721311474,0.30527114868164057
0.02336065573770492,0.47600269317626953
0.02346311475409836,0.738394260406494
0.0235655737704918,0.9811162948608397
0.023668032786885247,9.311163425445557
0.023770491803278688,82.93343782424927
0.023872950819672133,210.51553487777707
0.023975409836065574,355.07558584213257
0.024077868852459015,513.207221031189
0.02418032786885246,682.2176814079284
0.0242827868852459,859.4767570495605
0.024385245901639343,1041.7558908462522
0.024487704918032788,1225.650680065155
0.02459016393442623,1408.198893070221
0.02469262295081967,1585.9386920928955
0.024795081967213115,1756.103754043579
0.024897540983606557,1915.6425476074216
0.025,2061.8922114372253
0.025102459016393443,2192.2540068626404
0.025204918032786884,2304.188597202301
0.02530737704918033,2395.9505081176753
0.02540983606557377,2466.1321878433228
0.02551229508196721,2513.441741466522
0.025614754098360656,2537.212371826172
0.025717213114754098,2536.846125125885
0.025819672131147543,2512.202954292297
0.025922131147540984,2463.9406085014343
0.026024590163934425,2393.034303188324
