{'sampling_frequency': 9760, 'signal_level': 10, 'signal_level_units': 'mVrms', 'signal_frequency': 105, 'signal_frequency_units': 'Hz'}
Time (s),Voltage (mV)
0.0,1265.2639389038086
0.00010245901639344262,1260.345375537872
0.00020491803278688525,1254.938220977783
0.00030737704918032784,1249.0381479263303
0.0004098360655737705,1242.6400423049927
0.0005122950819672131,1235.7706546783447
0.0006147540983606557,1228.4480810165405
0.0007172131147540983,1220.7435250282288
0.000819672131147541,1212.759268283844
0.0009221311475409836,1204.3942093849182
0.0010245901639344263,1195.754563808441
0.001127049180327869,1186.9032740592954
0.0012295081967213114,1177.8769254684446
0.001331967213114754,1168.7140703201294
0.0014344262295081967,1159.38481092453
0.0015368852459016393,1149.9749064445496
0.001639344262295082,1140.5394315719604
0.0017418032786885246,1131.109857559204
0.0018442622950819673,1121.7180490493774
0.00194672131147541,1112.4942183494568
0.0020491803278688526,1103.4301042556763
0.002151639344262295,1094.5024967193604
0.002254098360655738,1085.8219385147095
0.0023565573770491805,1077.448225021362
0.0024590163934426227,1069.3113327026367
0.0025614754098360654,1061.4946603775024
0.002663934426229508,1054.0580034255981
0.0027663934426229507,1047.029685974121
0.0028688524590163933,1040.4632091522217
0.002971311475409836,1034.3900442123413
0.0030737704918032786,1028.7956357002256
0.0031762295081967213,1023.7264037132263
0.003278688524590164,1019.2016243934631
0.0033811475409836066,1015.2445077896117
0.0034836065573770492,1011.8648886680603
0.003586065573770492,1009.1084003448485
0.0036885245901639345,1006.979763507843
0.003790983606557377,1005.4703235626221
0.00389344262295082,1004.5576572418213
0.003995901639344262,1004.3405055999755
0.004098360655737705,1004.7449111938475
0.004200819672131147,1005.773627758026
0.00430327868852459,1007.4309825897217
0.004405737704918033,1009.709107875824
0.004508196721311476,1012.5887274742126
0.004610655737704918,1016.0670876502991
0.004713114754098361,1020.1910018920898
0.004815573770491803,1024.8247504234314
0.0049180327868852455,1030.0072789192197
0.0050204918032786885,1035.6976747512815
0.005122950819672131,1041.905379295349
0.005225409836065574,1048.6240983009338
0.005327868852459016,1055.6909680366516
0.005430327868852459,1063.1815195083618
0.005532786885245901,1071.0481524467468
0.0056352459016393444,1079.2346119880676
0.005737704918032787,1087.746012210846
0.00584016393442623,1096.5127229690552
0.005942622950819672,1105.4993391036987
0.006045081967213115,1114.6496057510376
0.006147540983606557,1123.9222168922424
0.00625,1133.305764198303
0.0063524590163934426,1142.7235364913938
0.006454918032786886,1152.129507064819
0.006557377049180328,1161.510694026947
0.00665983606557377,1170.8132028579712
0.006762295081967213,1180.0055623054504
0.006864754098360655,1189.0287637710571
0.0069672131147540985,1197.8548765182495
0.007069672131147541,1206.383192539215
0.007172131147540984,1214.619219303131
0.007274590163934426,1222.5362062454224
0.007377049180327869,1230.1341533660889
0.007479508196721311,1237.3253345489502
0.007581967213114754,1244.066083431244
0.007684426229508197,1250.3166675567625
0.00778688524590164,1256.1128854751587
0.007889344262295083,1261.4338874816892
0.007991803278688524,1266.1773920059202
0.008094262295081967,1270.3555941581726
0.00819672131147541,1274.0015387535095
0.008299180327868852,1277.0888686180112
0.008401639344262295,1279.5400857925415
0.008504098360655738,1281.3658118247986
0.00860655737704918,1282.5806021690366
0.008709016393442622,1283.1679344177244
0.008811475409836065,1283.0806016921997
0.008913934426229508,1282.378005981445
0.009016393442622951,1281.0038924217224
0.009118852459016393,1279.0164828300474
0.009221311475409836,1276.4535427093504
0.009323770491803279,1273.2757329940796
0.009426229508196722,1269.5400953292847
0.009528688524590163,1265.2175188064573
0.009631147540983606,1260.3556036949158
