{'sampling_frequency': 9760, 'signal_level': 10, 'signal_level_units': 'mVrms', 'signal_frequency': 105, 'signal_frequency_units': 'Hz'}
Time (s),Voltage (mV)
0.0,1137.9375457763672
0.00010245901639344262,1147.3344683647156
0.00020491803278688525,1156.7007064819334
0.00030737704918032784,1166.0441279411316
0.0004098360655737705,1175.3411293029785
0.0005122950819672131,1184.402883052826
0.0006147540983606557,1193.2915449142456
0.0007172131147540983,1201.9858717918394
0.000819672131147541,1210.3890895843506
0.0009221311475409836,1218.4823155403137
0.0010245901639344263,1226.2446999549866
0.001127049180327869,1233.606219291687
0.0012295081967213114,1240.612506866455
0.001331967213114754,1247.173476219177
0.0014344262295081967,1253.243887424469
0.0015368852459016393,1258.8170528411863
0.001639344262295082,1263.906741142273
0.0017418032786885246,1268.431520462036
0.0018442622950819673,1272.3229408264158
0.00194672131147541,1275.6691217422485
0.0020491803278688526,1278.4161686897278
0.002151639344262295,1280.5566072463987
0.002254098360655738,1282.063293457031
0.0023565573770491805,1282.9413414001465
0.0024590163934426227,1283.198618888855
0.0025614754098360654,1282.8237175941465
0.002663934426229508,1281.8233251571653
0.0027663934426229507,1280.173051357269
0.0028688524590163933,1277.9063344001768
0.002971311475409836,1275.056219100952
0.0030737704918032786,1271.6644048690796
0.0031762295081967213,1267.6038265228271
0.003278688524590164,1262.979519367218
0.0033811475409836066,1257.7903032302854
0.0034836065573770492,1252.1219372749329
0.003586065573770492,1245.970094203949
0.0036885245901639345,1239.2942547798157
0.003790983606557377,1232.1628689765928
0.00389344262295082,1224.68923330307
0.003995901639344262,1216.833221912384
0.004098360655737705,1208.6916089057922
0.004200819672131147,1200.2203345298767
0.00430327868852459,1191.4485096931458
0.004405737704918033,1182.4882507324219
0.004508196721311476,1173.3655214309692
0.004610655737704918,1164.0775680541992
0.004713114754098361,1154.7168374061584
0.004815573770491803,1145.2974915504456
0.0049180327868852455,1135.8887672424316
0.0050204918032786885,1126.5244960784912
0.005122950819672131,1117.2015309333801
0.005225409836065574,1108.0154657363892
0.005327868852459016,1098.9552855491638
0.005430327868852459,1090.1335000991821
0.005532786885245901,1081.5548300743103
0.0056352459016393444,1073.2637286186218
0.005737704918032787,1065.312910079956
0.00584016393442623,1057.7247977256775
0.005942622950819672,1050.4891633987424
0.006045081967213115,1043.6803579330444
0.006147540983606557,1037.293267250061
0.00625,1031.428599357605
0.0063524590163934426,1026.0843873023987
0.006454918032786886,1021.3255405426025
0.006557377049180328,1017.1284556388855
0.00665983606557377,1013.4266495704651
0.006762295081967213,1010.314929485321
0.006864754098360655,1007.8456163406371
0.0069672131147540985,1005.9632420539855
0.007069672131147541,1004.6925902366637
0.007172131147540984,1004.0981769561768
0.007274590163934426,1004.1815757751465
0.007377049180327869,1004.8747301101683
0.007479508196721311,1006.1784267425537
0.007581967213114754,1008.189833164215
0.007684426229508197,1010.7976198196411
0.00778688524590164,1014.0128016471863
0.007889344262295083,1017.8220033645629
0.007991803278688524,1022.1736907958984
0.008094262295081967,1027.0631432533264
0.00819672131147541,1032.5029492378235
0.008299180327868852,1038.4116768836975
0.008401639344262295,1044.8129296302795
0.008504098360655738,1051.675236225128
0.00860655737704918,1059.0202331542969
0.008709016393442622,1066.7397379875183
0.008811475409836065,1074.7936248779297
0.008913934426229508,1083.1673383712769
0.009016393442622951,1091.7617440223692
0.009118852459016393,1100.6330966949463
0.009221311475409836,1109.6838355064392
0.009323770491803279,1118.9375638961792
0.009426229508196722,1128.3108830451965
0.009528688524590163,1137.6940369606016
0.009631147540983606,1147.1468210220337
0.00973360655737705,1156.5177798271177
0.009836065573770491,1165.8541202545166
0.009938524590163934,1175.1121759414673
0.010040983606557377,1184.1664552688599
0.01014344262295082,1193.0755734443662
0.010245901639344262,1201.7525911331177
0.010348360655737705,1210.1573824882507
0.010450819672131148,1218.282079696655
0.01055327868852459,1226.051151752472
0.010655737704918032,1233.4559440612793
0.010758196721311475,1240.5110120773315
0.010860655737704918,1247.0546722412107
0.010963114754098361,1253.135311603546
0.011065573770491803,1258.750569820404
0.011168032786885246,1263.8076066970825
0.011270491803278689,1268.3363199234009
0.011372950819672132,1272.2725868225098
0.011475409836065573,1275.5837559700012
0.011577868852459016,1278.3095598220823
