{'sampling_frequency': 9760, 'notes': 'grounded'}
Time (s),Voltage (mV)
0.018545081967213113,1147.8096842765808
0.018647540983606558,1147.8057503700256
0.01875,1147.8041768074033
0.018852459016393444,1147.8053569793701
0.018954918032786885,1147.79394865036
0.019057377049180327,1147.829747200012
0.01915983606557377,1147.8521704673767
0.019262295081967213,1147.8580713272095
0.019364754098360654,1147.8309273719788
0.0194672131147541,1147.827386856079
0.01956967213114754,1147.8262066841125
0.019672131147540982,1147.827386856079
0.019774590163934427,1147.8395819664
0.019877049180327868,1147.8203058242798
0.019979508196721313,1147.7955222129822
0.020081967213114754,1147.8159785270689
0.020184426229508196,1147.8285670280457
0.02028688524590164,1147.8124380111694
0.02038934426229508,1147.8022098541257
0.020491803278688523,1147.8203058242798
0.020594262295081968,1147.8313207626343
0.02069672131147541,1147.801423072815
0.020799180327868854,1147.8092908859253
0.020901639344262295,1147.8384017944336
0.021004098360655737,1147.8285670280457
0.02110655737704918,1147.8210926055908
0.021209016393442623,1147.8167653083801
0.021311475409836064,1147.8159785270689
0.02141393442622951,1147.8321075439453
0.02151639344262295,1147.8423357009888
0.021618852459016392,1147.8399753570557
0.021721311475409837,1147.8285670280457
0.021823770491803278,1147.8033900260925
0.021926229508196723,1147.8041768074033
0.022028688524590164,1147.8269934654236
0.022131147540983605,1147.8328943252563
0.02223360655737705,1147.8026032447815
0.02233606557377049,1147.7955222129822
0.022438524590163933,1147.7986693382263
0.022540983606557378,1147.793161869049
0.02264344262295082,1147.7998495101929
0.022745901639344264,1147.7974891662598
0.022848360655737705,1147.8096842765808
0.022950819672131147,1147.8147983551025
0.02305327868852459,1147.813618183136
0.023155737704918033,1147.8112578392029
0.023258196721311474,1147.7888345718384
0.02336065573770492,1147.800636291504
0.02346311475409836,1147.8210926055908
0.0235655737704918,1147.8191256523132
0.023668032786885247,1147.8022098541257
0.023770491803278688,1147.8073239326477
0.023872950819672133,1147.8147983551025
0.023975409836065574,1147.8281736373901
0.024077868852459015,1147.8195190429688
0.02418032786885246,1147.814404964447
0.0242827868852459,1147.810077667236
0.024385245901639343,1147.8026032447815
0.024487704918032788,1147.7943420410154
0.02459016393442623,1147.7994561195374
0.02469262295081967,1147.801423072815
0.024795081967213115,1147.7986693382263
0.024897540983606557,1147.7990627288818
0.025,1147.8163719177246
0.025102459016393443,1147.8049635887146
0.025204918032786884,1147.7860808372498
0.02530737704918033,1147.8057503700256
0.02540983606557377,1147.7955222129822
0.02551229508196721,1147.8171586990356
0.025614754098360656,1147.804570198059
0.025717213114754098,1147.8140115737913
0.025819672131147543,1147.8096842765808
0.025922131147540984,1147.7978825569153
0.026024590163934425,1147.8026032447815
0.02612704918032787,1147.786474227905
0.02622950819672131,1147.7833271026611
0.026331967213114753,1147.786474227905
0.026434426229508198,1147.8049635887146
0.02653688524590164,1147.8041768074033
0.02663934426229508,1147.7880477905273
0.026741803278688525,1147.7860808372498
0.026844262295081966,1147.7825403213499
0.02694672131147541,1147.7849006652832
0.027049180327868853,1147.779393196106
0.027151639344262294,1147.7935552597046
0.02725409836065574,1147.8022098541257
0.02735655737704918,1147.7888345718384
0.02745901639344262,1147.7715253829956
0.027561475409836066,1147.7723121643066
0.027663934426229508,1147.7715253829956
0.027766393442622953,1147.7860808372498
0.027868852459016394,1147.791588306427
0.027971311475409835,1147.7888345718384
0.02807377049180328,1147.7896213531494
0.02817622950819672,1147.7805733680723
0.028278688524590163,1147.800636291504
0.028381147540983608,1147.800636291504
0.02848360655737705,1147.7797865867615
0.02858606557377049,1147.7849006652832
0.028688524590163935,1147.7868676185608
0.028790983606557376,1147.789227962494
0.02889344262295082,1147.8018164634705
0.028995901639344263,1147.8147983551025
0.029098360655737704,1147.8002429008482
0.02920081967213115,1147.813618183136
0.02930327868852459,1147.8167653083801
0.02940573770491803,1147.843515872955
0.029508196721311476,1147.8277802467344
0.029610655737704918,1147.8033900260925
0.02971311475409836,1147.7998495101929
0.029815573770491804,1147.7994561195374
0.029918032786885245,1147.8081107139585
0.03002049180327869,1147.8057503700256
0.03012295081967213,1147.8026032447815
0.030225409836065573,1147.8167653083801
0.030327868852459017,1147.8191256523132
0.03043032786885246,1147.8096842765808
0.0305327868852459,1147.7998495101929
0.030635245901639345,1147.7715253829956
0.030737704918032786,1147.7911949157715
0.03084016393442623,1147.789227962494
0.030942622950819672,1147.7967023849487
0.031045081967213114,1147.814404964447
0.03114754098360656,1147.7943420410154
0.03125,1147.7758526802063
0.03135245901639344,1147.7959156036377
0.03145491803278688,1147.8092908859253
0.03155737704918033,1147.8092908859253
0.03165983606557377,1147.790014743805
0.031762295081967214,1147.7762460708618
0.031864754098360655,1147.7927684783936
0.031967213114754096,1147.793161869049
0.03206967213114754,1147.8081107139585
0.032172131147540986,1147.8053569793701
0.03227459016393443,1147.800636291504
0.03237704918032787,1147.8018164634705
0.03247950819672131,1147.8077173233032
0.03258196721311475,1147.8104710578918
0.0326844262295082,1147.8183388710022
0.03278688524590164,1147.8214859962463
0.03288934426229508,1147.8018164634705
0.032991803278688524,1147.7849006652832
0.033094262295081965,1147.75972366333
0.033196721311475406,1147.7786064147947
0.033299180327868855,1147.8183388710022
0.033401639344262296,1147.8203058242798
0.03350409836065574,1147.7888345718384
0.03360655737704918,1147.7636575698853
0.03370901639344262,1147.7687716484068
0.03381147540983607,1147.7750658988953
0.03391393442622951,1147.7789998054504
0.03401639344262295,1147.7774262428284
0.03411885245901639,1147.801423072815
0.034221311475409834,1147.7904081344602
0.03432377049180328,1147.780179977417
0.03442622950819672,1147.79394865036
0.034528688524590165,1147.7947354316711
0.034631147540983606,1147.8096842765808
0.03473360655737705,1147.8317141532896
0.03483606557377049,1147.8053569793701
0.03493852459016394,1147.8053569793701
0.03504098360655738,1147.8262066841125
0.03514344262295082,1147.8073239326477
0.03524590163934426,1147.8053569793701
0.0353483606557377,1147.8022098541257
0.03545081967213115,1147.804570198059
0.03555327868852459,1147.7947354316711
0.035655737704918034,1147.836434841156
0.035758196721311475,1147.823452949524
0.035860655737704916,1147.8112578392029
0.03596311475409836,1147.819912433624
0.036065573770491806,1147.8002429008482
0.03616803278688525,1147.8010296821594
0.03627049180327869,1147.8147983551025
0.03637295081967213,1147.8289604187012
0.03647540983606557,1147.8140115737913
0.03657786885245902,1147.8140115737913
0.03668032786885246,1147.801423072815
0.0367827868852459,1147.7911949157715
0.036885245901639344,1147.8140115737913
0.036987704918032785,1147.8203058242798
0.037090163934426226,1147.8092908859253
0.037192622950819675,1147.8258132934568
0.037295081967213116,1147.834861278534
0.03739754098360656,1147.8258132934568
0.0375,1147.8163719177246
0.03760245901639344,1147.8301405906677
0.03770491803278689,1147.8147983551025
0.03780737704918033,1147.8195190429688
0.03790983606557377,1147.8026032447815
0.03801229508196721,1147.8120446205137
0.038114754098360654,1147.7986693382263
0.038217213114754095,1147.7841138839722
0.03831967213114754,1147.7998495101929
0.038422131147540985,1147.8179454803465
0.038524590163934426,1147.8309273719788
0.03862704918032787,1147.814404964447
0.03872950819672131,1147.8124380111694
0.03883196721311476,1147.815191745758
0.0389344262295082,1147.829747200012
0.03903688524590164,1147.825026512146
0.03913934426229508,1147.7994561195374
0.03924180327868852,1147.8022098541257
0.039344262295081964,1147.8026032447815
0.03944672131147541,1147.7911949157715
0.03954918032786885,1147.790014743805
0.039651639344262295,1147.7884411811826
0.039754098360655736,1147.8081107139585
0.03985655737704918,1147.829747200012
0.039959016393442626,1147.8022098541257
0.04006147540983607,1147.8053569793701
0.04016393442622951,1147.8203058242798
0.04026639344262295,1147.8191256523132
0.04036885245901639,1147.8427290916443
0.04047131147540984,1147.8281736373901
0.04057377049180328,1147.838008403778
0.04067622950819672,1147.8191256523132
0.04077868852459016,1147.829747200012
0.040881147540983605,1147.826600074768
0.040983606557377046,1147.8183388710022
0.041086065573770494,1147.8183388710022
0.041188524590163936,1147.813618183136
0.04129098360655738,1147.8092908859253
0.04139344262295082,1147.8230595588684
0.04149590163934426,1147.8057503700256
0.04159836065573771,1147.8246331214905
0.04170081967213115,1147.8332877159119
0.04180327868852459,1147.8623986244202
0.04190573770491803,1147.8454828262327
0.042008196721311473,1147.8423357009888
0.042110655737704915,1147.8325009346008
0.04221311475409836,1147.8214859962463
0.042315573770491804,1147.837221622467
0.042418032786885246,1147.8230595588684
0.04252049180327869,1147.825026512146
0.04262295081967213,1147.8317141532896
0.04272540983606558,1147.8502035140991
0.04282786885245902,1147.8450894355774
0.04293032786885246,1147.8258132934568
0.0430327868852459,1147.8191256523132
0.04313524590163934,1147.8407621383667
0.043237704918032784,1147.8332877159119
0.04334016393442623,1147.8399753570557
0.04344262295081967,1147.8313207626343
0.043545081967213115,1147.8376150131223
0.043647540983606556,1147.8179454803465
0.04375,1147.7904081344602
0.043852459016393446,1147.8092908859253
0.04395491803278689,1147.8238463401792
0.04405737704918033,1147.824239730835
0.04415983606557377,1147.8155851364136
0.04426229508196721,1147.8147983551025
0.04436475409836065,1147.810077667236
0.0444672131147541,1147.7947354316711
0.04456967213114754,1147.822666168213
0.04467213114754098,1147.8187322616577
0.044774590163934425,1147.7947354316711
0.044877049180327866,1147.7888345718384
0.044979508196721314,1147.7955222129822
0.045081967213114756,1147.8065371513367
0.0451844262295082,1147.7923750877378
0.04528688524590164,1147.786474227905
0.04538934426229508,1147.786474227905
0.04549180327868853,1147.7927684783936
0.04559426229508197,1147.8033900260925
0.04569672131147541,1147.7998495101929
0.04579918032786885,1147.7789998054504
0.04590163934426229,1147.7884411811826
0.046004098360655735,1147.8049635887146
0.04610655737704918,1147.7978825569153
0.046209016393442624,1147.7911949157715
0.046311475409836066,1147.7754592895508
0.04641393442622951,1147.7738857269287
0.04651639344262295,1147.7849006652832
0.0466188524590164,1147.8049635887146
0.04672131147540984,1147.7998495101929
0.04682377049180328,1147.8041768074033
0.04692622950819672,1147.7967023849487
0.04702868852459016,1147.7888345718384
0.0471311475409836,1147.7888345718384
0.04723360655737705,1147.8069305419922
0.04733606557377049,1147.8356480598447
0.047438524590163934,1147.829747200012
0.047540983606557376,1147.8057503700256
0.04764344262295082,1147.8104710578918
0.047745901639344265,1147.8195190429688
0.04784836065573771,1147.825026512146
0.04795081967213115,1147.8238463401792
0.04805327868852459,1147.8352546691895
0.04815573770491803,1147.8305339813232
0.04825819672131147,1147.8191256523132
0.04836065573770492,1147.806143760681
0.04846311475409836,1147.8053569793701
0.0485655737704918,1147.812831401825
0.048668032786885244,1147.8073239326477
0.048770491803278686,1147.8033900260925
0.048872950819672134,1147.804570198059
0.048975409836065575,1147.8167653083801
0.04907786885245902,1147.8026032447815
0.04918032786885246,1147.7986693382263
0.0492827868852459,1147.8179454803465
0.04938524590163934,1147.822666168213
0.04948770491803279,1147.8317141532896
0.04959016393442623,1147.8116512298584
0.04969262295081967,1147.815191745758
0.04979508196721311,1147.8140115737913
0.049897540983606554,1147.8191256523132
0.05,1147.822666168213
0.050102459016393444,1147.8325009346008
0.050204918032786885,1147.8360414505005
0.05030737704918033,1147.8104710578918
0.05040983606557377,1147.7978825569153
0.050512295081967216,1147.7967023849487
0.05061475409836066,1147.8041768074033
0.0507172131147541,1147.8336811065672
0.05081967213114754,1147.8419423103333
0.05092213114754098,1147.8140115737913
0.05102459016393442,1147.8116512298584
0.05112704918032787,1147.8163719177246
0.05122950819672131,1147.8155851364136
0.051331967213114754,1147.824239730835
0.051434426229508196,1147.8431224822998
0.05153688524590164,1147.8328943252563
0.051639344262295085,1147.7990627288818
0.051741803278688527,1147.7805733680723
0.05184426229508197,1147.8092908859253
0.05194672131147541,1147.834074497223
0.05204918032786885,1147.810077667236
0.05215163934426229,1147.7860808372498
0.05225409836065574,1147.8258132934568
0.05235655737704918,1147.826600074768
0.05245901639344262,1147.8254199028015
0.052561475409836064,1147.8124380111694
0.052663934426229506,1147.815191745758
0.052766393442622954,1147.8262066841125
0.052868852459016395,1147.8360414505005
0.05297131147540984,1147.824239730835
0.05307377049180328,1147.8108644485474
0.05317622950819672,1147.8124380111694
0.05327868852459016,1147.810077667236
0.05338114754098361,1147.800636291504
0.05348360655737705,1147.8049635887146
0.05358606557377049,1147.8124380111694
0.05368852459016393,1147.8187322616577
0.053790983606557374,1147.8104710578918
0.05389344262295082,1147.806143760681
0.053995901639344264,1147.8116512298584
0.054098360655737705,1147.8269934654236
0.05420081967213115,1147.8085041046143
0.05430327868852459,1147.8647589683533
0.05440573770491803,1147.8627920150757
0.05450819672131148,1147.8399753570557
0.05461065573770492,1147.823452949524
0.05471311475409836,1147.824239730835
0.0548155737704918,1147.8179454803465
0.05491803278688524,1147.8305339813232
0.05502049180327869,1147.7959156036377
0.05512295081967213,1147.7750658988953
0.055225409836065574,1147.802996635437
0.055327868852459015,1147.7967023849487
0.05543032786885246,1147.7876543998718
0.055532786885245905,1147.8057503700256
0.055635245901639346,1147.8069305419922
0.05573770491803279,1147.8018164634705
0.05584016393442623,1147.8195190429688
0.05594262295081967,1147.834861278534
0.05604508196721311,1147.8187322616577
0.05614754098360656,1147.8214859962463
0.05625,1147.8317141532896
0.05635245901639344,1147.810077667236
0.056454918032786884,1147.8049635887146
0.056557377049180325,1147.813618183136
0.056659836065573774,1147.8171586990356
0.056762295081967215,1147.780179977417
0.056864754098360656,1147.7876543998718
0.0569672131147541,1147.7845072746275
0.05706967213114754,1147.791588306427
0.05717213114754098,1147.8073239326477
0.05727459016393443,1147.8092908859253
0.05737704918032787,1147.8132247924805
0.05747950819672131,1147.7959156036377
0.05758196721311475,1147.7880477905273
0.057684426229508194,1147.769558429718
0.05778688524590164,1147.7821469306946
0.057889344262295084,1147.7943420410154
0.057991803278688525,1147.8096842765808
0.058094262295081966,1147.8069305419922
0.05819672131147541,1147.804570198059
0.05829918032786885,1147.8065371513367
0.0584016393442623,1147.8069305419922
0.05850409836065574,1147.8065371513367
0.05860655737704918,1147.7904081344602
0.05870901639344262,1147.7982759475706
0.05881147540983606,1147.8159785270689
0.05891393442622951,1147.8206992149353
0.05901639344262295,1147.8254199028015
0.059118852459016394,1147.8163719177246
0.059221311475409835,1147.8325009346008
0.05932377049180328,1147.806143760681
0.05942622950819672,1147.801423072815
0.059528688524590166,1147.8088974952698
0.05963114754098361,1147.8057503700256
0.05973360655737705,1147.8214859962463
0.05983606557377049,1147.826600074768
0.05993852459016393,1147.8258132934568
0.06004098360655738,1147.7986693382263
0.06014344262295082,1147.7841138839722
0.06024590163934426,1147.7982759475706
0.060348360655737704,1147.7919816970825
0.060450819672131145,1147.7998495101929
0.060553278688524594,1147.8002429008482
0.060655737704918035,1147.7880477905273
0.060758196721311476,1147.7880477905273
0.06086065573770492,1147.803783416748
0.06096311475409836,1147.8124380111694
0.0610655737704918,1147.838008403778
0.06116803278688525,1147.8171586990356
0.06127049180327869,1147.8002429008482
0.06137295081967213,1147.8124380111694
0.06147540983606557,1147.810077667236
0.061577868852459014,1147.8002429008482
0.06168032786885246,1147.8085041046143
0.061782786885245904,1147.7982759475706
0.061885245901639345,1147.7951288223267
0.061987704918032786,1147.8175520896912
0.06209016393442623,1147.7990627288818
0.06219262295081967,1147.7845072746275
0.06229508196721312,1147.7856874465942
0.06239754098360656,1147.7923750877378
0.0625,1147.7974891662598
0.06260245901639344,1147.8116512298584
0.06270491803278688,1147.8360414505005
0.06280737704918032,1147.8293538093567
0.06290983606557377,1147.7994561195374
0.0630122950819672,1147.8077173233032
0.06311475409836066,1147.814404964447
0.0632172131147541,1147.8132247924805
0.06331967213114754,1147.8049635887146
0.06342213114754099,1147.801423072815
0.06352459016393443,1147.8010296821594
0.06362704918032787,1147.7825403213499
0.06372950819672131,1147.7813601493835
0.06383196721311475,1147.804570198059
0.06393442622950819,1147.8088974952698
0.06403688524590163,1147.8104710578918
0.06413934426229508,1147.829747200012
0.06424180327868853,1147.8293538093567
0.06434426229508197,1147.8108644485474
0.06444672131147541,1147.8132247924805
0.06454918032786885,1147.823452949524
0.0646516393442623,1147.801423072815
0.06475409836065574,1147.8183388710022
0.06485655737704918,1147.829747200012
0.06495901639344262,1147.8214859962463
0.06506147540983606,1147.8140115737913
0.0651639344262295,1147.822666168213
0.06526639344262294,1147.8183388710022
0.0653688524590164,1147.8167653083801
0.06547131147540984,1147.8183388710022
0.06557377049180328,1147.847056388855
0.06567622950819672,1147.8423357009888
0.06577868852459016,1147.8332877159119
0.0658811475409836,1147.8293538093567
0.06598360655737705,1147.8281736373901
0.06608606557377049,1147.8446960449219
0.06618852459016393,1147.8328943252563
0.06629098360655737,1147.8439092636108
0.06639344262295081,1147.8254199028015
0.06649590163934427,1147.823452949524
0.06659836065573771,1147.823452949524
0.06670081967213115,1147.824239730835
0.06680327868852459,1147.810077667236
0.06690573770491803,1147.819912433624
0.06700819672131147,1147.827386856079
0.06711065573770492,1147.822666168213
0.06721311475409836,1147.819912433624
0.0673155737704918,1147.8305339813232
0.06741803278688524,1147.8293538093567
0.06752049180327868,1147.8155851364136
0.06762295081967214,1147.8112578392029
0.06772540983606558,1147.8002429008482
0.06782786885245902,1147.803783416748
0.06793032786885246,1147.8104710578918
0.0680327868852459,1147.8230595588684
0.06813524590163934,1147.8309273719788
0.06823770491803278,1147.819912433624
0.06834016393442623,1147.79394865036
0.06844262295081967,1147.7880477905273
0.06854508196721311,1147.7884411811826
0.06864754098360656,1147.814404964447
0.06875,1147.8352546691895
0.06885245901639345,1147.8376150131223
0.06895491803278689,1147.8246331214905
0.06905737704918033,1147.8203058242798
0.06915983606557377,1147.8289604187012
0.06926229508196721,1147.838008403778
0.06936475409836065,1147.8325009346008
0.0694672131147541,1147.8120446205137
0.06956967213114754,1147.8195190429688
0.06967213114754098,1147.8147983551025
0.06977459016393443,1147.8159785270689
0.06987704918032787,1147.8049635887146
0.06997950819672132,1147.7994561195374
0.07008196721311476,1147.7978825569153
0.0701844262295082,1147.796308994293
0.07028688524590164,1147.793161869049
0.07038934426229508,1147.8092908859253
0.07049180327868852,1147.8352546691895
0.07059426229508196,1147.8254199028015
0.0706967213114754,1147.8277802467344
0.07079918032786885,1147.8285670280457
0.0709016393442623,1147.8332877159119
0.07100409836065574,1147.847843170166
0.07110655737704918,1147.8332877159119
0.07120901639344263,1147.8230595588684
0.07131147540983607,1147.8309273719788
0.07141393442622951,1147.819912433624
0.07151639344262295,1147.8214859962463
0.07161885245901639,1147.8254199028015
0.07172131147540983,1147.8545308113098
0.07182377049180327,1147.8395819664
0.07192622950819672,1147.8537440299988
0.07202868852459017,1147.8277802467344
0.07213114754098361,1147.8356480598447
0.07223360655737705,1147.8289604187012
0.0723360655737705,1147.837221622467
0.07243852459016394,1147.8277802467344
0.07254098360655738,1147.838008403778
0.07264344262295082,1147.8183388710022
0.07274590163934426,1147.8026032447815
0.0728483606557377,1147.8230595588684
0.07295081967213114,1147.8191256523132
0.07305327868852458,1147.7998495101929
0.07315573770491804,1147.8049635887146
0.07325819672131148,1147.8222727775574
0.07336065573770492,1147.8277802467344
0.07346311475409836,1147.8309273719788
0.0735655737704918,1147.8360414505005
0.07366803278688525,1147.8321075439453
0.07377049180327869,1147.825026512146
0.07387295081967213,1147.834861278534
0.07397540983606557,1147.8258132934568
0.07407786885245901,1147.8254199028015
0.07418032786885245,1147.8116512298584
0.07428278688524591,1147.8018164634705
0.07438524590163935,1147.8053569793701
0.07448770491803279,1147.79394865036
0.07459016393442623,1147.8230595588684
0.07469262295081967,1147.8246331214905
0.07479508196721311,1147.8065371513367
0.07489754098360656,1147.7951288223267
0.075,1147.8041768074033
0.07510245901639344,1147.8147983551025
0.07520491803278688,1147.793161869049
0.07530737704918032,1147.8057503700256
0.07540983606557378,1147.8305339813232
0.07551229508196722,1147.838795185089
0.07561475409836066,1147.8262066841125
0.0757172131147541,1147.8092908859253
0.07581967213114754,1147.8183388710022
0.07592213114754098,1147.8179454803465
0.07602459016393442,1147.8065371513367
0.07612704918032787,1147.8175520896912
0.07622950819672131,1147.8269934654236
0.07633196721311475,1147.8092908859253
0.07643442622950819,1147.8183388710022
0.07653688524590165,1147.823452949524
0.07663934426229509,1147.8360414505005
0.07674180327868853,1147.8360414505005
0.07684426229508197,1147.8376150131223
0.07694672131147541,1147.8427290916443
0.07704918032786885,1147.8376150131223
0.0771516393442623,1147.8505969047546
0.07725409836065573,1147.856891155243
0.07735655737704918,1147.8399753570557
0.07745901639344262,1147.8108644485474
0.07756147540983606,1147.8321075439453
0.07766393442622951,1147.8336811065672
0.07776639344262296,1147.8171586990356
0.0778688524590164,1147.8222727775574
0.07797131147540984,1147.8317141532896
0.07807377049180328,1147.8321075439453
0.07817622950819672,1147.8179454803465
0.07827868852459016,1147.8053569793701
0.0783811475409836,1147.8140115737913
0.07848360655737704,1147.8132247924805
0.07858606557377049,1147.7994561195374
0.07868852459016393,1147.8018164634705
0.07879098360655738,1147.827386856079
0.07889344262295082,1147.8171586990356
0.07899590163934427,1147.822666168213
0.0790983606557377,1147.8191256523132
0.07920081967213115,1147.8258132934568
0.07930327868852459,1147.8352546691895
0.07940573770491803,1147.8246331214905
0.07950819672131147,1147.822666168213
0.07961065573770491,1147.8175520896912
0.07971311475409835,1147.8140115737913
0.07981557377049181,1147.8218793869016
0.07991803278688525,1147.8344678878784
0.08002049180327869,1147.8502035140991
0.08012295081967213,1147.8399753570557
