{'sampling_frequency': 9760, 'signal_level': 100, 'signal_level_units': 'mVrms', 'signal_frequency': 205, 'signal_frequency_units': 'Hz'}
Time (s),Voltage (mV)
0.0,0.7781267166137695
0.00010245901639344262,1.059401035308838
0.00020491803278688525,17.171895503997803
0.00030737704918032784,107.11358785629271
0.0004098360655737705,239.03124332427979
0.0005122950819672131,386.60387992858887
0.0006147540983606557,547.3409414291382
0.0007172131147540983,718.3934926986693
0.000819672131147541,896.9448566436768
0.0009221311475409836,1079.801881313324
0.0010245901639344263,1263.7434840202332
0.001127049180327869,1445.587921142578
0.0012295081967213114,1621.9382643699644
0.001331967213114754,1790.1855468749998
0.0014344262295081967,1947.021746635437
0.0015368852459016393,2090.1439547538757
0.001639344262295082,2216.8381690979004
0.0017418032786885246,2324.8294115066524
0.0018442622950819673,2412.24946975708
0.00194672131147541,2477.7116417884827
0.0020491803278688526,2520.3245043754573
0.002151639344262295,2539.105761051178
0.002254098360655738,2533.6419582366943
0.0023565573770491805,2504.0900588035583
0.0024590163934426227,2451.100730895996
0.0025614754098360654,2375.4910469055176
0.002663934426229508,2278.5745382308955
0.0027663934426229507,2161.891722679138
0.0028688524590163933,2027.4433851242065
0.002971311475409836,1877.9844403266904
0.0030737704918032786,1715.5990719795227
0.0031762295081967213,1543.2298421859741
0.003278688524590164,1363.9282822608948
0.0033811475409836066,1180.6979298591614
0.0034836065573770492,996.9494819641112
0.003586065573770492,815.6255006790161
0.0036885245901639345,640.0816082954406
0.003790983606557377,473.4574556350708
0.00389344262295082,318.44422817230225
0.003995901639344262,177.69219875335693
0.004098360655737705,59.41497087478637
0.004200819672131147,5.430364608764648
0.00430327868852459,0.9787559509277344
0.004405737704918033,0.6994485855102539
0.004508196721311476,0.4366636276245117
0.004610655737704918,0.30212402343749994
0.004713114754098361,0.38906335830688477
0.004815573770491803,0.612509250640869
0.0049180327868852455,0.8823752403259277
0.0050204918032786885,2.2029876708984375
0.005122950819672131,40.45865535736084
0.005225409836065574,153.07538509368896
0.005327868852459016,291.1126255989074
0.005430327868852459,443.71476173400873
0.005532786885245901,608.3731412887573
0.0056352459016393444,782.4870586395263
0.005737704918032787,963.0856275558472
0.00584016393442623,1146.6865539550781
