{'sampling_frequency': 9760, 'n_samples': 1000}
Time (s),Voltage (mV),Sync
0.0,1436.5914702415466,0
0.00010245901639344262,1373.319697380066,0
0.00020491803278688525,1309.0286493301392,0
0.00030737704918032784,1243.7993645668028,0
0.0004098360655737705,1178.314769268036,0
0.0005122950819672131,1112.8191590309143,0
0.0006147540983606557,1047.5855469703674,0
0.0007172131147540983,982.9038619995116,0
0.000819672131147541,918.8976287841797,0
0.0009221311475409836,856.0153126716613,0
0.0010245901639344263,794.4001078605652,0
0.001127049180327869,734.5390319824219,0
0.0012295081967213114,676.6889691352844,0
0.001331967213114754,620.9518074989319,0
0.0014344262295081967,567.5100803375244,0
0.0015368852459016393,516.8362498283386,0
0.001639344262295082,469.11324262619013,0
0.0017418032786885246,424.66481924057,0
0.0018442622950819673,383.36194753646845,0
0.00194672131147541,345.8564758300781,0
0.0020491803278688526,311.99930906295776,0
0.002151639344262295,281.79988861083984,0
0.002254098360655738,255.5477499961853,0
0.0023565573770491805,233.35579633712766,0
0.0024590163934426227,215.5576229095459,0
0.0025614754098360654,202.07140445709226,0
0.002663934426229508,192.81216859817505,0
0.0027663934426229507,187.86882162094116,0
0.0028688524590163933,187.6524567604065,0
0.002971311475409836,191.78777933120728,0
0.0030737704918032786,200.09894371032712,0
0.0031762295081967213,212.90656328201294,0
0.003278688524590164,230.08553981781006,0
0.0033811475409836066,251.4859914779663,0
0.0034836065573770492,276.8510341644287,0
0.003586065573770492,306.4304709434509,0
0.0036885245901639345,339.84625339508057,0
0.003790983606557377,376.88280344009394,0
0.00389344262295082,417.49527454376215,0
0.003995901639344262,461.4134073257446,0
0.004098360655737705,508.6454629898071,0
0.004200819672131147,558.68239402771,0
0.00430327868852459,611.5847826004028,0
0.004405737704918033,666.8538093566893,0
0.004508196721311476,724.4115829467773,0
0.004610655737704918,784.0043663978577,0
0.004713114754098361,845.3611135482788,0
0.004815573770491803,908.1183314323424,0
0.0049180327868852455,971.900725364685,0
0.0050204918032786885,1036.525762081146,0
0.005122950819672131,1101.7955660820007,0
0.005225409836065574,1167.3726081848145,0
0.005327868852459016,1232.8166842460632,0
0.005430327868852459,1297.889792919159,0
0.005532786885245901,1362.2992515563963,0
0.0056352459016393444,1425.82790851593,0
0.005737704918032787,1488.1409883499143,0
0.00584016393442623,1549.033534526825,0
0.005942622950819672,1607.8513383865356,0
0.006045081967213115,1664.7230386734009,0
0.006147540983606557,1719.3850636482236,0
0.00625,1771.5179800987241,0
0.0063524590163934426,1820.7767844200134,0
0.006454918032786886,1866.978943347931,0
0.006557377049180328,1909.9773287773132,0
0.00665983606557377,1949.4532942771912,0
0.006762295081967213,1985.3320956230164,0
0.006864754098360655,2017.389106750488,0
0.0069672131147540985,2045.6648468971252,0
0.007069672131147541,2069.8206067085266,0
0.007172131147540984,2089.793837070465,0
0.007274590163934426,2105.460226535797,0
0.007377049180327869,2116.785156726837,0
0.007479508196721311,2123.867762088775,0
0.007581967213114754,2126.6155958175655,0
0.007684426229508197,2124.8351097106934,0
0.00778688524590164,2118.638026714325,0
0.007889344262295083,2107.9236388206477,0
0.007991803278688524,2093.011772632599,0
0.008094262295081967,2073.7828373908997,0
0.00819672131147541,2050.3076434135432,0
0.008299180327868852,2022.8792667388916,0
0.008401639344262295,1991.4796113967893,0
0.008504098360655738,1956.1405420303345,0
0.00860655737704918,1917.2487616539,0
0.008709016393442622,1874.864852428436,0
0.008811475409836065,1829.2102932929993,0
0.008913934426229508,1780.4239511489868,0
0.009016393442622951,1728.8256525993347,0
0.009118852459016393,1674.627435207367,0
0.009221311475409836,1618.1062459945679,0
0.009323770491803279,1559.575617313385,0
