{'sampling_frequency': 9760, 'n_samples': 1000}
Time (s),Voltage (mV),Sync
0.0,1059.864056110382,0
0.00010245901639344262,1060.285770893097,0
0.00020491803278688525,1060.8542203903198,0
0.00030737704918032784,1062.0540618896484,0
0.0004098360655737705,1063.8258934020996,0
0.0005122950819672131,1065.8018946647642,0
0.0006147540983606557,1068.2751417160034,0
0.0007172131147540983,1071.234619617462,0
0.000819672131147541,1074.5206117630005,0
0.0009221311475409836,1078.1901597976685,0
0.0010245901639344263,1082.1677327156067,0
0.001127049180327869,1086.5001440048215,0
0.0012295081967213114,1091.1614298820496,0
0.001331967213114754,1096.137821674347,0
0.0014344262295081967,1101.4194846153257,0
0.0015368852459016393,1107.0430040359495,0
0.001639344262295082,1112.744414806366,0
0.0017418032786885246,1118.5540080070496,0
0.0018442622950819673,1124.6826410293577,0
0.00194672131147541,1130.9332251548767,0
0.0020491803278688526,1137.3037934303284,0
0.002151639344262295,1143.6908841133118,0
0.002254098360655738,1150.2361178398132,0
0.0023565573770491805,1156.9056630134583,0
0.0024590163934426227,1163.512659072876,0
0.0025614754098360654,1170.0374364852905,0
0.002663934426229508,1176.4485239982605,0
0.0027663934426229507,1182.8989505767822,0
0.0028688524590163933,1189.1849398612974,0
0.002971311475409836,1195.17982006073,0
0.0030737704918032786,1201.0743856430054,0
0.0031762295081967213,1206.8540811538694,0
0.003278688524590164,1212.3591899871826,0
0.0033811475409836066,1217.6561951637268,0
0.0034836065573770492,1222.5503683090208,0
0.003586065573770492,1227.116847038269,0
0.0036885245901639345,1231.52596950531,0
0.003790983606557377,1235.541307926178,0
0.00389344262295082,1239.140439033508,0
0.003995901639344262,1242.2895312309263,0
0.004098360655737705,1245.2053427696228,0
0.004200819672131147,1247.7423191070557,0
0.00430327868852459,1249.8827576637268,0
0.004405737704918033,1251.5546679496765,0
0.004508196721311476,1252.764344215393,0
0.004610655737704918,1253.523588180542,0
0.004713114754098361,1253.92484664917,0
0.004815573770491803,1253.8516759872437,0
0.0049180327868852455,1253.287160396576,0
0.0050204918032786885,1252.2482156753538,0
0.005122950819672131,1250.8009314537048,0
0.005225409836065574,1248.987007141113,0
0.005327868852459016,1246.6368913650513,0
0.005430327868852459,1244.0361857414243,0
0.005532786885245901,1240.9512162208555,0
0.0056352459016393444,1237.5035405158997,0
0.005737704918032787,1233.6392641067505,0
0.00584016393442623,1229.3249487876892,0
0.005942622950819672,1224.8406887054443,0
0.006045081967213115,1219.9772000312805,0
0.006147540983606557,1214.7533655166624,0
0.00625,1209.380042552948,0
0.0063524590163934426,1203.8949966430664,0
0.006454918032786886,1198.0570793151855,0
0.006557377049180328,1191.990602016449,0
0.00665983606557377,1185.6979250907898,0
0.006762295081967213,1179.2388439178467,0
0.006864754098360655,1172.843098640442,0
0.0069672131147540985,1166.4512872695923,0
0.007069672131147541,1159.8671078681946,0
0.007172131147540984,1153.3560991287231,0
0.007274590163934426,1146.951699256897,0
0.007377049180327869,1140.4300689697263,0
0.007479508196721311,1133.9524984359741,0
0.007581967213114754,1127.6916861534119,0
0.007684426229508197,1121.3994026184082,0
0.00778688524590164,1115.4080629348755,0
0.007889344262295083,1109.632694721222,0
0.007991803278688524,1103.9651155471802,0
0.008094262295081967,1098.6747980117798,0
0.00819672131147541,1093.5591459274292,0
0.008299180327868852,1088.6909365653992,0
0.008401639344262295,1084.1811060905454,0
0.008504098360655738,1079.9560904502866,0
0.00860655737704918,1076.1083364486694,0
0.008709016393442622,1072.6846575737,0
0.008811475409836065,1069.5245504379272,0
0.008913934426229508,1066.8113350868225,0
0.009016393442622951,1064.5776629447937,0
0.009118852459016393,1062.8015041351318,0
0.009221311475409836,1061.3557934761047,0
0.009323770491803279,1060.3632688522337,0
0.009426229508196722,1059.9199175834656,0
0.009528688524590163,1059.8046541213987,0
0.009631147540983606,1060.1107120513916,0
0.00973360655737705,1060.8683824539185,0
0.009836065573770491,1062.022590637207,0
0.009938524590163934,1063.6937141418457,0
0.010040983606557377,1065.7853722572327,0
0.01014344262295082,1068.2617664337158,0
0.010245901639344262,1071.1496472358704,0
0.010348360655737705,1074.4494080543518,0
0.010450819672131148,1078.1154155731201,0
0.01055327868852459,1082.009196281433,0
0.010655737704918032,1086.4202857017517,0
0.010758196721311475,1091.1405801773071,0
0.010860655737704918,1095.9981679916382,0
0.010963114754098361,1101.2471795082092,0
0.011065573770491803,1106.781792640686,0
0.011168032786885246,1112.4635338783264,0
0.011270491803278689,1118.4013724327087,0
0.011372950819672132,1124.4879126548765,0
0.011475409836065573,1130.7833433151245,0
0.011577868852459016,1137.207806110382,0
0.01168032786885246,1143.6904907226562,0
0.0117827868852459,1150.1861572265623,0
0.011885245901639344,1156.720769405365,0
0.011987704918032787,1163.2998347282407,0
0.01209016393442623,1169.9265003204343,0
0.012192622950819671,1176.360011100769,0
0.012295081967213115,1182.7175974845884,0
0.012397540983606558,1188.9327764511108,0
0.0125,1195.002794265747,0
0.012602459016393442,1200.965416431427,0
0.012704918032786885,1206.6609263420105,0
0.012807377049180328,1212.210488319397,0
0.012909836065573771,1217.5594210624695,0
0.013012295081967213,1222.5169301033018,0
0.013114754098360656,1227.2513866424558,0
0.013217213114754099,1231.624710559845,0
0.01331967213114754,1235.5342268943784,0
0.013422131147540983,1239.2136096954346,0
0.013524590163934426,1242.4795389175413,0
0.01362704918032787,1245.3611254692075,0
0.01372950819672131,1247.775363922119,0
0.013831967213114754,1249.8941659927368,0
0.013934426229508197,1251.6443610191343,0
0.01403688524590164,1252.8737068176267,0
0.014139344262295081,1253.5928249359129,0
0.014241803278688524,1253.848135471344,0
0.014344262295081968,1253.7132024765015,0
0.01444672131147541,1253.167176246643,0
0.014549180327868852,1252.0999073982236,0
0.014651639344262295,1250.6018757820127,0
0.014754098360655738,1248.8154888153076,0
0.01485655737704918,1246.684491634369,0
0.014959016393442623,1244.0125823020933,0
0.015061475409836066,1241.0023570060728,0
0.015163934426229509,1237.5157356262205,0
0.01526639344262295,1233.6164474487302,0
0.015368852459016393,1229.3926119804382,0
0.015471311475409836,1224.893009662628,0
0.01557377049180328,1220.1117396354675,0
0.01567622950819672,1214.96422290802,0
0.015778688524590165,1209.4953060150146,0
0.015881147540983607,1203.8666725158691,0
0.015983606557377048,1198.0952382087705,0
0.016086065573770493,1192.0873761177063,0
0.016188524590163934,1185.905635356903,0
0.016290983606557376,1179.4500946998596,0
0.01639344262295082,1172.923743724823,0
