{'sampling_frequency': 9760, 'n_samples': 1000}
Time (s),Voltage (mV),Sync
0.0,795.771074295044,0
0.00010245901639344262,680.8404207229613,0
0.00020491803278688525,574.1320252418518,0
0.00030737704918032784,477.41732597351074,0
0.0004098360655737705,392.53070354461664,0
0.0005122950819672131,321.02644443511963,0
0.0006147540983606557,264.0233516693115,0
0.0007172131147540983,222.40655422210693,0
0.000819672131147541,197.01751470565796,0
0.0009221311475409836,188.4652018547058,0
0.0010245901639344263,196.63749933242798,0
0.001127049180327869,221.46556377410886,0
0.0012295081967213114,262.58747577667236,0
0.001331967213114754,319.12794113159174,0
0.0014344262295081967,390.18530845642084,0
0.0015368852459016393,474.536919593811,0
0.001639344262295082,570.902681350708,0
0.0017418032786885246,677.4580478668213,0
0.0018442622950819673,792.2053813934325,0
0.00194672131147541,913.3358716964722,0
0.0020491803278688526,1038.787758350372,0
0.002151639344262295,1166.2305951118467,0
0.002254098360655738,1293.460214138031,0
0.0023565573770491805,1418.317687511444,0
0.0024590163934426227,1538.6700510978696,0
0.0025614754098360654,1652.4150252342222,0
0.002663934426229508,1757.5026512145994,0
0.0027663934426229507,1852.1288394927976,0
0.0028688524590163933,1934.8207354545593,0
0.002971311475409836,2003.9784193038938,0
0.0030737704918032786,2058.182144165039,0
0.0031762295081967213,2096.792650222778,0
0.003278688524590164,2119.1348791122437,0
0.0033811475409836066,2124.7304677963257,0
0.0034836065573770492,2113.6183619499207,0
0.003586065573770492,2085.770630836487,0
0.0036885245901639345,2041.7301535606382,0
0.003790983606557377,1982.4878811836243,0
0.00389344262295082,1908.6968421936035,0
0.003995901639344262,1821.7925190925596,0
0.004098360655737705,1723.421251773834,0
0.004200819672131147,1615.179419517517,0
0.00430327868852459,1499.1248488426208,0
0.004405737704918033,1376.9577741622925,0
0.004508196721311476,1250.9417653083801,0
0.004610655737704918,1123.3793377876282,0
0.004713114754098361,996.4207649230956,0
0.004815573770491803,872.3268628120422,0
0.0049180327868852455,753.1263470649718,0
0.0050204918032786885,640.9451007843016,0
0.005122950819672131,537.557315826416,0
0.005225409836065574,444.91106271743774,0
0.005327868852459016,364.6562218666076,0
0.005430327868852459,298.31560850143427,0
0.005532786885245901,246.83532714843747,0
0.0056352459016393444,211.22009754180905,0
0.005737704918032787,191.87668561935422,0
0.00584016393442623,189.48014974594116,0
0.005942622950819672,203.6906003952026,0
0.006045081967213115,234.5532774925232,0
0.006147540983606557,281.4694404602051,0
0.00625,343.4744954109192,0
0.0063524590163934426,419.5157289505005,0
0.006454918032786886,508.4027409553528,0
0.006557377049180328,608.6524486541748,0
0.00665983606557377,718.574059009552,0
0.006762295081967213,835.8548283576965,0
0.006864754098360655,958.6257576942443,0
0.0069672131147540985,1085.1248502731323,0
0.007069672131147541,1212.7222895622253,0
0.007172131147540984,1339.361035823822,0
0.007274590163934426,1462.8219723701477,0
0.007377049180327869,1581.0551404953,0
0.007479508196721311,1691.853618621826,0
0.007581967213114754,1793.3436870574951,0
0.007684426229508197,1883.814489841461,0
0.00778688524590164,1961.5705132484436,0
0.007889344262295083,2025.331664085388,0
0.007991803278688524,2074.0357875823975,0
0.008094262295081967,2106.9063305854797,0
0.00819672131147541,2123.1462836265564,0
0.008299180327868852,2122.6167798042293,0
0.008401639344262295,2105.374467372894,0
0.008504098360655738,2071.626663208008,0
0.00860655737704918,2021.8942165374756,0
0.008709016393442622,1957.2805881500244,0
0.008811475409836065,1878.579246997833,0
0.008913934426229508,1787.364149093628,0
0.009016393442622951,1685.1789593696594,0
0.009118852459016393,1573.858845233917,0
0.009221311475409836,1455.299162864685,0
0.009323770491803279,1331.5030574798584,0
0.009426229508196722,1204.671549797058,0
0.009528688524590163,1077.1138429641721,0
0.009631147540983606,950.9074330329894,0
0.00973360655737705,828.3056616783142,0
0.009836065573770491,711.4300847053528,0
0.009938524590163934,602.2397875785828,0
0.010040983606557377,502.6564836502075,0
0.01014344262295082,414.48150873184204,0
0.010245901639344262,339.26482200622553,0
0.010348360655737705,278.24403047561646,0
0.010450819672131148,232.36169815063477,0
0.01055327868852459,202.512788772583,0
0.010655737704918032,189.35190439224243,0
0.010758196721311475,192.96441078186032,0
0.010860655737704918,213.19806575775146,0
0.010963114754098361,249.8998403549194,0
0.011065573770491803,302.23928689956665,0
0.011168032786885246,369.4740772247314,0
0.011270491803278689,450.478720664978,0
0.011372950819672132,543.7913775444031,0
0.011475409836065573,647.6598858833312,0
0.011577868852459016,760.2856636047362,0
0.01168032786885246,879.8516392707825,0
0.0117827868852459,1004.2641878128052,0
0.011885245901639344,1131.4021468162537,0
0.011987704918032787,1258.899664878845,0
0.01209016393442623,1384.7496628761292,0
0.012192622950819671,1506.6653609275818,0
0.012295081967213115,1622.3245739936826,0
0.012397540983606558,1729.940128326416,0
0.0125,1827.6253223419187,0
0.012602459016393442,1913.6185526847837,0
0.012704918032786885,1986.4752888679504,0
0.012807377049180328,2044.8721647262573,0
0.012909836065573771,2087.776529788971,0
0.013012295081967213,2114.494836330414,0
0.013114754098360656,2124.717092514038,0
0.013217213114754099,2118.15927028656,0
0.01331967213114754,2094.9551224708557,0
0.013422131147540983,2055.3847432136536,0
0.013524590163934426,2000.1074552536008,0
0.01362704918032787,1930.1252245903013,0
0.01372950819672131,1846.7535495758057,0
0.013831967213114754,1751.3036012649534,0
0.013934426229508197,1645.5743551254272,0
0.01403688524590164,1531.4485788345335,0
0.014139344262295081,1410.8161211013792,0
0.014241803278688524,1285.6616377830505,0
0.014344262295081968,1158.2754492759705,0
0.01444672131147541,1030.860936641693,0
0.014549180327868852,905.7174682617188,0
0.014651639344262295,785.0035786628723,0
0.014754098360655738,670.6744194030762,0
0.01485655737704918,564.8255825042723,0
0.014959016393442623,469.13369894027704,0
0.015061475409836066,385.4158401489258,0
0.015163934426229509,315.1916742324829,0
0.01526639344262295,259.53043699264526,0
0.015368852459016393,219.4226861000061,0
0.015471311475409836,195.60288190841675,0
0.01557377049180328,188.3841633796692,0
0.01567622950819672,198.13002347946164,0
0.015778688524590165,224.4089126586914,0
0.015881147540983607,266.88841581344604,0
0.015983606557377048,324.85413551330566,0
0.016086065573770493,397.36114740371704,0
0.016188524590163934,482.84021615982056,0
