{'sampling_frequency': 9760, 'n_samples': 1000}
Time (s),Voltage (mV),Sync
0.0,1253.4555315971375,0
0.00010245901639344262,1253.7670969963074,0
0.00020491803278688525,1253.6604881286619,0
0.00030737704918032784,1253.3119440078735,0
0.0004098360655737705,1252.3536443710325,0
0.0005122950819672131,1250.9653687477112,0
0.0006147540983606557,1249.1817355155943,0
0.0007172131147540983,1246.989369392395,0
0.000819672131147541,1244.399285316467,0
0.0009221311475409836,1241.2954330444334,0
0.0010245901639344263,1237.956726551056,0
0.001127049180327869,1234.2785239219666,0
0.0012295081967213114,1230.159330368042,0
0.001331967213114754,1225.6451725959778,0
0.0014344262295081967,1220.79781293869,0
0.0015368852459016393,1215.8206343650818,0
0.001639344262295082,1210.4374766349792,0
0.0017418032786885246,1204.7655701637268,0
0.0018442622950819673,1198.9921689033506,0
0.00194672131147541,1193.018925189972,0
0.0020491803278688526,1186.828529834747,0
0.002151639344262295,1180.5059552192688,0
0.002254098360655738,1174.1467952728271,0
0.0023565573770491805,1167.7085638046265,0
0.0024590163934426227,1161.1330389976501,0
0.0025614754098360654,1154.5000791549683,0
0.002663934426229508,1147.8993773460388,0
0.0027663934426229507,1141.3985967636108,0
0.0028688524590163933,1135.0976586341856,0
0.002971311475409836,1128.7046670913696,0
0.0030737704918032786,1122.480046749115,0
0.0031762295081967213,1116.5909886360168,0
0.003278688524590164,1110.6456756591797,0
0.0033811475409836066,1104.9930453300476,0
0.0034836065573770492,1099.5882511138914,0
0.003586065573770492,1094.3557620048523,0
0.0036885245901639345,1089.5052552223206,0
0.003790983606557377,1084.9309086799622,0
0.00389344262295082,1080.6575059890747,0
0.003995901639344262,1076.7652988433838,0
0.004098360655737705,1073.2094407081602,0
0.004200819672131147,1070.1189637184143,0
0.00430327868852459,1067.267668247223,0
0.004405737704918033,1064.9675130844116,0
0.004508196721311476,1063.0642890930176,0
0.004610655737704918,1061.6571307182312,0
0.004713114754098361,1060.6366753578184,0
0.004815573770491803,1059.879398345947,0
0.0049180327868852455,1059.5871090888977,0
0.0050204918032786885,1059.9875807762144,0
0.005122950819672131,1060.6421828269958,0
0.005225409836065574,1061.7558717727659,0
0.005327868852459016,1063.4218811988828,0
0.005430327868852459,1065.4258131980896,0
0.005532786885245901,1067.730689048767,0
0.0056352459016393444,1070.5461859703062,0
0.005737704918032787,1073.7684488296509,0
0.00584016393442623,1077.305030822754,0
0.005942622950819672,1081.370723247528,0
0.006045081967213115,1085.7468008995054,0
0.006147540983606557,1090.353012084961,0
0.00625,1095.168113708496,0
0.0063524590163934426,1100.2739310264587,0
0.006454918032786886,1105.7334065437317,0
0.006557377049180328,1111.434030532837,0
0.00665983606557377,1117.3392176628113,0
0.006762295081967213,1123.4363794326782,0
0.006864754098360655,1129.745578765869,0
0.0069672131147540985,1136.1275553703308,0
0.007069672131147541,1142.613387107849,0
0.007172131147540984,1149.1759300231934,0
0.007274590163934426,1155.6601881980894,0
0.007377049180327869,1162.2164368629456,0
0.007479508196721311,1168.8411355018616,0
0.007581967213114754,1175.295102596283,0
0.007684426229508197,1181.4792037010193,0
0.00778688524590164,1187.7124786376953,0
0.007889344262295083,1193.9489006996153,0
0.007991803278688524,1199.9189972877502,0
0.008094262295081967,1205.7427525520322,0
0.00819672131147541,1211.272644996643,0
0.008299180327868852,1216.5904998779295,0
0.008401639344262295,1221.5767264366148,0
0.008504098360655738,1226.25492811203,0
0.00860655737704918,1230.6089758872984,0
0.008709016393442622,1234.6860766410828,0
0.008811475409836065,1238.4110927581787,0
0.008913934426229508,1241.789138317108,0
0.009016393442622951,1244.7816610336301,0
0.009118852459016393,1247.3280787467954,0
0.009221311475409836,1249.575912952423,0
0.009323770491803279,1251.2501835823057,0
0.009426229508196722,1252.4752020835876,0
0.009528688524590163,1253.3182382583616,0
0.009631147540983606,1253.716742992401,0
0.00973360655737705,1253.6534070968628,0
0.009836065573770491,1253.235626220703,0
0.009938524590163934,1252.3894429206848,0
0.010040983606557377,1251.0664701461792,0
0.01014344262295082,1249.287950992584,0
0.010245901639344262,1247.0841765403745,0
0.010348360655737705,1244.4185614585876,0
0.010450819672131148,1241.3532614707945,0
0.01055327868852459,1237.9284024238586,0
0.010655737704918032,1234.0932369232178,0
0.010758196721311475,1230.070424079895,0
0.010860655737704918,1225.7254242897034,0
0.010963114754098361,1220.9874272346497,0
0.011065573770491803,1215.9642219543457,0
0.011168032786885246,1210.6176495552063,0
0.011270491803278689,1205.0122261047363,0
0.011372950819672132,1199.085009098053,0
0.011475409836065573,1192.9697513580322,0
0.011577868852459016,1186.8576407432556,0
0.01168032786885246,1180.6877017021177,0
0.0117827868852459,1174.2695331573484,0
0.011885245901639344,1167.799437046051,0
0.011987704918032787,1161.2494826316833,0
0.01209016393442623,1154.705035686493,0
0.012192622950819671,1148.1125950813293,0
0.012295081967213115,1141.6664958000183,0
0.012397540983606558,1135.2318048477173,0
0.0125,1128.825831413269,0
0.012602459016393442,1122.5484967231748,0
0.012704918032786885,1116.5091633796692,0
0.012807377049180328,1110.7027173042297,0
0.012909836065573771,1105.1016211509702,0
0.013012295081967213,1099.6260166168213,0
0.013114754098360656,1094.4950222969055,0
0.013217213114754099,1089.6110773086548,0
0.01331967213114754,1084.8778009414673,0
0.013422131147540983,1080.5768609046936,0
0.013524590163934426,1076.7051100730896,0
0.01362704918032787,1073.2232093811033,0
0.01372950819672131,1070.043432712555,0
0.013831967213114754,1067.3778176307678,0
0.013934426229508197,1065.0395035743713,0
0.01403688524590164,1062.9993796348572,0
0.014139344262295081,1061.4557147026062,0
0.014241803278688524,1060.378611087799,0
0.014344262295081968,1059.7208619117737,0
0.01444672131147541,1059.5851421356201,0
0.014549180327868852,1059.8550081253052,0
0.014651639344262295,1060.6374621391296,0
0.014754098360655738,1061.878216266632,0
0.01485655737704918,1063.4297490119932,0
0.014959016393442623,1065.3746724128723,0
0.015061475409836066,1067.8258895874021,0
0.015163934426229509,1070.6909537315369,0
0.01526639344262295,1073.880958557129,0
0.015368852459016393,1077.4372100830078,0
0.015471311475409836,1081.3376784324646,0
0.01557377049180328,1085.5977058410645,0
0.01567622950819672,1090.273940563202,0
0.015778688524590165,1095.212173461914,0
0.015881147540983607,1100.4285335540771,0
0.015983606557377048,1105.764091014862,0
0.016086065573770493,1111.3341093063354,0
0.016188524590163934,1117.3333168029785,0
0.016290983606557376,1123.497748374939,0
0.01639344262295082,1129.628348350525,0
0.016495901639344262,1136.0150456428528,0
0.016598360655737703,1142.4890756607056,0
0.016700819672131148,1149.0476846694946,0
0.01680327868852459,1155.6629419326782,0
0.016905737704918034,1162.2180104255674,0
0.017008196721311476,1168.6822056770325,0
0.017110655737704917,1175.1397132873535,0
0.01721311475409836,1181.552767753601,0
0.017315573770491803,1187.8151535987854,0
0.017418032786885244,1193.8552737236023,0
0.01752049180327869,1199.8741507530212,0
0.01762295081967213,1205.7435393333435,0
0.017725409836065575,1211.3241791725159,0
0.017827868852459017,1216.669178009033,0
0.017930327868852458,1221.6691732406614,0
0.018032786885245903,1226.3284921646118,0
0.018135245901639344,1230.7273864746094,0
0.018237704918032786,1234.806454181671,0
0.01834016393442623,1238.500392436981,0
0.018442622950819672,1241.8347716331482,0
0.018545081967213113,1244.8343753814697,0
0.018647540983606558,1247.415804862976,0
0.01875,1249.5011687278748,0
0.018852459016393444,1251.1431813240051,0
0.018954918032786885,1252.4492383003235,0
0.019057377049180327,1253.382360935211,0
0.01915983606557377,1253.7954211235044,0
0.019262295081967213,1253.7482142448423,0
0.019364754098360654,1253.4181594848633,0
0.0194672131147541,1252.523589134216,0
0.01956967213114754,1251.2021899223328,0
0.019672131147540982,1249.4547486305237,0
0.019774590163934427,1247.2214698791504,0
0.019877049180327868,1244.6128964424133,0
0.019979508196721313,1241.5845751762388,0
0.020081967213114754,1238.1007075309753,0
0.020184426229508196,1234.2954397201538,0
0.02028688524590164,1230.2191257476807,0
