Metadata goes here
Time (ms),Voltage (mV)
5.737704918032787,1.1477896213531493
5.840163934426229,1.1478010296821595
5.942622950819672,1.1478041768074034
6.045081967213115,1.1478175520896912
6.147540983606557,1.1477986693382263
6.25,1.1477884411811827
6.352459016393443,1.1477927684783935
6.454918032786885,1.147790801525116
6.557377049180328,1.1477943420410155
6.659836065573771,1.1477982759475707
6.762295081967213,1.1478092908859252
6.864754098360656,1.1478155851364136
6.967213114754099,1.1478199124336241
7.0696721311475414,1.1477982759475707
7.172131147540984,1.1477880477905273
7.274590163934427,1.1478183388710022
7.3770491803278695,1.147794735431671
7.479508196721311,1.1477986693382263
7.581967213114754,1.1477994561195373
7.684426229508197,1.147790014743805
7.786885245901639,1.1478033900260924
7.889344262295082,1.1477927684783935
7.991803278688525,1.1477829337120056
8.094262295081968,1.1477884411811827
8.196721311475411,1.1477849006652832
8.299180327868852,1.1478104710578918
8.401639344262295,1.1478183388710022
8.504098360655737,1.1478041768074034
8.60655737704918,1.1477986693382263
8.709016393442623,1.1477856874465941
8.811475409836065,1.147780966758728
8.913934426229508,1.1477762460708618
9.01639344262295,1.1477998495101929
9.118852459016393,1.1477994561195373
9.221311475409836,1.1478022098541258
9.323770491803279,1.1477750658988952
9.426229508196721,1.1477927684783935
9.528688524590164,1.1477990627288819
9.631147540983607,1.1477931618690491
9.73360655737705,1.1478077173233032
9.836065573770492,1.1478018164634705
9.938524590163935,1.147770345211029
10.040983606557377,1.1477738857269286
10.14344262295082,1.1477978825569153
10.245901639344263,1.1477904081344603
10.348360655737705,1.1477664113044739
10.450819672131148,1.147772705554962
10.55327868852459,1.147771918773651
10.655737704918034,1.1477514624595642
10.758196721311476,1.1477660179138183
10.860655737704919,1.1477561831474303
10.963114754098362,1.1477675914764405
11.065573770491804,1.1477970957756043
11.168032786885247,1.1477931618690491
11.27049180327869,1.1477986693382263
11.372950819672132,1.1477896213531493
11.475409836065573,1.1477998495101929
11.577868852459016,1.1478175520896912
11.680327868852459,1.1478120446205138
11.782786885245901,1.14779394865036
11.885245901639344,1.1477967023849487
11.987704918032787,1.147812831401825
12.09016393442623,1.1478104710578918
12.192622950819672,1.147779393196106
12.295081967213115,1.1477675914764405
12.397540983606557,1.1477762460708618
12.5,1.147757363319397
12.602459016393443,1.1477841138839722
12.704918032786885,1.1477904081344603
12.807377049180328,1.147792375087738
12.90983606557377,1.1477746725082396
13.012295081967213,1.147771918773651
13.114754098360656,1.1477542161941527
13.217213114754099,1.1477597236633301
13.319672131147541,1.1477542161941527
13.422131147540984,1.147762870788574
13.524590163934427,1.1477577567100525
13.62704918032787,1.1477542161941527
13.729508196721312,1.1477750658988952
13.831967213114755,1.14777113199234
13.934426229508198,1.1477715253829956
14.03688524590164,1.1477919816970825
14.139344262295083,1.1477888345718383
14.241803278688526,1.1477691650390625
14.344262295081968,1.1477786064147948
14.446721311475411,1.1477683782577515
14.549180327868854,1.1477841138839722
14.651639344262296,1.1477774262428284
14.754098360655739,1.1477927684783935
14.85655737704918,1.147791588306427
14.959016393442623,1.1477813601493836
15.061475409836065,1.147789227962494
15.163934426229508,1.1477754592895508
15.26639344262295,1.1477868676185607
15.368852459016393,1.1478002429008483
15.471311475409836,1.147780179977417
15.573770491803279,1.1477644443511963
15.676229508196721,1.1477864742279051
15.778688524590164,1.1477896213531493
15.881147540983607,1.147790014743805
15.98360655737705,1.147814404964447
16.086065573770494,1.14780535697937
16.188524590163937,1.147794735431671
16.29098360655738,1.1478026032447814
16.393442622950822,1.1478081107139586
16.49590163934426,1.147791588306427
16.598360655737704,1.1477919816970825
16.700819672131146,1.147789227962494
16.80327868852459,1.1477691650390625
16.90573770491803,1.1477837204933166
17.008196721311474,1.147758150100708
17.110655737704917,1.1477601170539855
17.21311475409836,1.147758936882019
17.315573770491802,1.1477416276931762
17.418032786885245,1.1477522492408752
17.520491803278688,1.1477852940559388
17.62295081967213,1.1477888345718383
17.725409836065573,1.1477758526802062
17.827868852459016,1.1477640509605407
17.93032786885246,1.1477644443511963
18.0327868852459,1.1477770328521728
18.135245901639344,1.1477770328521728
18.237704918032787,1.1477432012557982
18.34016393442623,1.1477770328521728
18.442622950819672,1.1477750658988952
18.545081967213115,1.147790801525116
18.647540983606557,1.1477849006652832
18.75,1.1477648377418517
18.852459016393443,1.1477691650390625
18.954918032786885,1.1477789998054504
19.057377049180328,1.1477671980857849
19.15983606557377,1.1477597236633301
19.262295081967213,1.1477593302726745
19.364754098360656,1.1477691650390625
19.4672131147541,1.1477664113044739
19.56967213114754,1.1477546095848083
19.672131147540984,1.1477660179138183
19.774590163934427,1.1477514624595642
19.87704918032787,1.1477522492408752
19.979508196721312,1.1477585434913635
20.081967213114755,1.1477605104446411
20.184426229508198,1.1477616906166077
20.28688524590164,1.1477668046951293
20.389344262295083,1.1477597236633301
20.491803278688526,1.147781753540039
20.59426229508197,1.14780535697937
20.69672131147541,1.1477821469306946
20.799180327868854,1.1477671980857849
20.901639344262296,1.1477911949157715
21.00409836065574,1.147792375087738
21.10655737704918,1.1478081107139586
21.209016393442624,1.1478124380111694
21.311475409836067,1.1477970957756043
21.41393442622951,1.1478065371513366
21.516393442622952,1.1478104710578918
21.618852459016395,1.1477943420410155
21.721311475409838,1.147791588306427
21.82377049180328,1.1477978825569153
21.926229508196723,1.1477986693382263
22.028688524590166,1.14779394865036
22.13114754098361,1.1477951288223267
22.23360655737705,1.1477911949157715
22.336065573770494,1.1477754592895508
22.438524590163937,1.147769558429718
22.54098360655738,1.1477805733680724
22.643442622950822,1.1477837204933166
22.745901639344265,1.1477632641792297
22.848360655737707,1.1477675914764405
22.950819672131146,1.147771918773651
23.05327868852459,1.1477837204933166
23.15573770491803,1.147761297225952
23.258196721311474,1.1477652311325073
23.360655737704917,1.1477742791175842
23.46311475409836,1.1477679848670959
23.565573770491802,1.14777113199234
23.668032786885245,1.147780179977417
23.770491803278688,1.147771918773651
23.87295081967213,1.1477876543998717
23.975409836065573,1.1477707386016844
24.077868852459016,1.1477746725082396
24.18032786885246,1.1477888345718383
24.2827868852459,1.1477675914764405
24.385245901639344,1.1477813601493836
24.487704918032787,1.14778254032135
24.59016393442623,1.1477648377418517
24.692622950819672,1.1477691650390625
24.795081967213115,1.1477959156036377
24.897540983606557,1.1478010296821595
25.0,1.1477951288223267
25.102459016393443,1.147779393196106
25.204918032786885,1.147769558429718
25.307377049180328,1.1477829337120056
25.40983606557377,1.147771918773651
25.512295081967213,1.1477778196334838
25.614754098360656,1.1477699518203734
25.7172131147541,1.1477856874465941
25.81967213114754,1.1477707386016844
25.922131147540984,1.1477699518203734
26.024590163934427,1.1477723121643066
26.12704918032787,1.147756576538086
26.229508196721312,1.1477868676185607
26.331967213114755,1.1477687716484068
26.434426229508198,1.1477845072746276
26.53688524590164,1.147781753540039
26.639344262295083,1.147761297225952
26.741803278688526,1.1477762460708618
26.84426229508197,1.147781753540039
26.94672131147541,1.1477805733680724
27.049180327868854,1.1477766394615172
27.151639344262296,1.1477754592895508
27.25409836065574,1.1477664113044739
27.35655737704918,1.1477664113044739
27.459016393442624,1.1477849006652832
27.561475409836067,1.1477786064147948
27.66393442622951,1.1477786064147948
27.766393442622952,1.1477852940559388
27.868852459016395,1.1477632641792297
27.971311475409838,1.1477746725082396
28.07377049180328,1.1477896213531493
28.176229508196723,1.1477605104446411
28.278688524590166,1.1477746725082396
28.38114754098361,1.147790801525116
28.48360655737705,1.1477994561195373
28.586065573770494,1.1478010296821595
28.688524590163937,1.1477911949157715
28.79098360655738,1.147772705554962
28.893442622950822,1.1477770328521728
28.995901639344265,1.1477601170539855
29.098360655737707,1.147756576538086
29.20081967213115,1.1477546095848083
29.303278688524593,1.1477821469306946
29.405737704918035,1.1477742791175842
29.508196721311478,1.14778254032135
29.610655737704917,1.1477789998054504
29.71311475409836,1.1477652311325073
29.815573770491802,1.147758936882019
29.918032786885245,1.1477943420410155
30.020491803278688,1.1477821469306946
30.12295081967213,1.1477762460708618
30.225409836065573,1.1477734923362732
30.327868852459016,1.1477601170539855
30.43032786885246,1.1477498888969422
30.5327868852459,1.1477730989456176
30.635245901639344,1.1477734923362732
30.737704918032787,1.1477766394615172
30.84016393442623,1.147771918773651
30.942622950819672,1.1477742791175842
31.045081967213115,1.147771918773651
31.147540983606557,1.1477766394615172
31.25,1.147780966758728
31.352459016393443,1.1477845072746276
31.454918032786885,1.147771918773651
31.557377049180328,1.1477624773979187
31.65983606557377,1.1477778196334838
31.762295081967213,1.1477542161941527
31.864754098360656,1.1477644443511963
31.9672131147541,1.1477797865867614
32.06967213114754,1.147761297225952
32.17213114754099,1.1477742791175842
32.27459016393443,1.1477864742279051
32.37704918032787,1.147780179977417
32.47950819672131,1.1477786064147948
32.58196721311476,1.147779393196106
32.6844262295082,1.1477845072746276
32.786885245901644,1.147762870788574
32.88934426229508,1.1477786064147948
32.99180327868852,1.1477864742279051
33.09426229508197,1.1478022098541258
33.19672131147541,1.1477970957756043
33.299180327868854,1.147795522212982
33.40163934426229,1.1477959156036377
33.50409836065574,1.147802996635437
33.60655737704918,1.1478033900260924
33.709016393442624,1.1477978825569153
33.81147540983606,1.1477911949157715
33.91393442622951,1.1477927684783935
34.01639344262295,1.1477837204933166
34.118852459016395,1.14779394865036
34.221311475409834,1.147825026512146
34.32377049180328,1.147826600074768
34.42622950819672,1.1478085041046142
34.528688524590166,1.14778254032135
34.631147540983605,1.1477829337120056
34.73360655737705,1.14778254032135
34.83606557377049,1.1478092908859252
34.93852459016394,1.1478332877159119
35.040983606557376,1.147806143760681
35.14344262295082,1.147790014743805
35.24590163934426,1.1478155851364136
35.34836065573771,1.1478167653083802
35.450819672131146,1.1478191256523131
35.55327868852459,1.1478073239326476
35.65573770491803,1.1477974891662597
35.75819672131148,1.147779393196106
35.86065573770492,1.147791588306427
35.96311475409836,1.1477978825569153
36.0655737704918,1.1478132247924804
36.16803278688525,1.1478218793869017
36.27049180327869,1.14780535697937
36.372950819672134,1.1477841138839722
36.47540983606557,1.1477789998054504
36.57786885245902,1.147780179977417
36.68032786885246,1.1477829337120056
36.782786885245905,1.1478049635887146
36.885245901639344,1.1478340744972229
36.98770491803279,1.1478006362915039
37.09016393442623,1.1477868676185607
37.192622950819676,1.1477935552597045
37.295081967213115,1.1477876543998717
37.39754098360656,1.1477805733680724
37.5,1.147796308994293
37.602459016393446,1.1478191256523131
37.704918032786885,1.1477927684783935
37.80737704918033,1.147790014743805
37.90983606557377,1.1477943420410155
38.01229508196722,1.147762084007263
38.114754098360656,1.1477597236633301
38.2172131147541,1.1477648377418517
38.31967213114754,1.1477652311325073
38.42213114754099,1.1477636575698853
38.52459016393443,1.1477758526802062
38.62704918032787,1.1477660179138183
38.72950819672131,1.1477876543998717
38.83196721311476,1.1477852940559388
38.9344262295082,1.1478002429008483
39.036885245901644,1.1477856874465941
39.13934426229508,1.1477538228034974
39.24180327868853,1.1477561831474303
39.34426229508197,1.1477774262428284
39.44672131147541,1.147781753540039
39.549180327868854,1.1477789998054504
39.65163934426229,1.14778254032135
39.75409836065574,1.1477904081344603
39.85655737704918,1.1477872610092164
39.959016393442624,1.1477868676185607
40.06147540983606,1.1477837204933166
40.16393442622951,1.1477967023849487
40.26639344262295,1.1477762460708618
40.368852459016395,1.1477648377418517
40.471311475409834,1.1477734923362732
40.57377049180328,1.1477789998054504
40.67622950819672,1.1477644443511963
40.778688524590166,1.14777113199234
40.881147540983605,1.1477742791175842
40.98360655737705,1.1477675914764405
41.08606557377049,1.1477868676185607
41.18852459016394,1.1477762460708618
41.290983606557376,1.147770345211029
41.39344262295082,1.1477687716484068
41.49590163934426,1.147769558429718
41.59836065573771,1.147772705554962
41.700819672131146,1.1477546095848083
41.80327868852459,1.1477687716484068
41.90573770491803,1.1477821469306946
42.00819672131148,1.1477876543998717
42.11065573770492,1.1477845072746276
42.21311475409836,1.147756576538086
42.3155737704918,1.1477341532707215
42.41803278688525,1.147769558429718
42.52049180327869,1.1477813601493836
42.622950819672134,1.147772705554962
42.72540983606557,1.147758936882019
42.82786885245902,1.1477601170539855
42.93032786885246,1.1477786064147948
43.032786885245905,1.1478026032447814
43.135245901639344,1.1477919816970825
43.23770491803279,1.1477805733680724
43.34016393442623,1.1477845072746276
43.442622950819676,1.1477919816970825
43.545081967213115,1.1477880477905273
43.64754098360656,1.1477829337120056
43.75,1.147771918773651
43.852459016393446,1.1477510690689086
43.954918032786885,1.147781753540039
44.05737704918033,1.14778254032135
44.15983606557377,1.147780179977417
44.26229508196722,1.1477841138839722
44.364754098360656,1.147791588306427
44.4672131147541,1.1477864742279051
44.56967213114754,1.1477742791175842
44.67213114754099,1.1477660179138183
44.77459016393443,1.1477715253829956
44.87704918032787,1.1477770328521728
44.97950819672131,1.147781753540039
45.08196721311476,1.1477786064147948
45.1844262295082,1.147790801525116
45.286885245901644,1.1477841138839722
45.38934426229508,1.1477927684783935
45.49180327868853,1.1477766394615172
45.59426229508197,1.1477786064147948
45.696721311475414,1.1477786064147948
45.799180327868854,1.1477868676185607
45.90163934426229,1.147791588306427
46.00409836065574,1.1478022098541258
46.10655737704918,1.147790801525116
46.209016393442624,1.1478096842765808
46.31147540983606,1.1478210926055907
46.41393442622951,1.1478124380111694
46.51639344262295,1.1477845072746276
46.618852459016395,1.1477998495101929
46.721311475409834,1.147802996635437
46.82377049180328,1.1477640509605407
46.92622950819672,1.1477679848670959
47.028688524590166,1.147780966758728
47.131147540983605,1.1477805733680724
47.23360655737705,1.1478006362915039
47.33606557377049,1.1478088974952698
47.43852459016394,1.147823452949524
47.540983606557376,1.1478199124336241
47.64344262295082,1.147796308994293
47.74590163934426,1.1477919816970825
47.84836065573771,1.1477927684783935
47.950819672131146,1.147781753540039
48.05327868852459,1.1477679848670959
48.15573770491803,1.1477805733680724
48.25819672131148,1.1477845072746276
48.36065573770492,1.1477675914764405
48.46311475409836,1.1477699518203734
48.5655737704918,1.1477699518203734
48.66803278688525,1.1477640509605407
48.77049180327869,1.1477546095848083
48.872950819672134,1.1477648377418517
48.97540983606557,1.1477845072746276
49.07786885245902,1.1477852940559388
49.18032786885246,1.147792375087738
49.282786885245905,1.1477935552597045
49.385245901639344,1.1478096842765808
49.48770491803279,1.1477762460708618
49.59016393442623,1.1477652311325073
49.692622950819676,1.1477845072746276
49.795081967213115,1.1477880477905273
49.89754098360656,1.1477774262428284
50.0,1.1477943420410155
50.102459016393446,1.1477868676185607
50.204918032786885,1.1477707386016844
50.30737704918033,1.1477691650390625
50.40983606557377,1.14779394865036
50.51229508196722,1.1478116512298584
50.614754098360656,1.1477970957756043
50.7172131147541,1.147803783416748
50.81967213114754,1.147790014743805
50.92213114754099,1.1478018164634705
51.02459016393443,1.1477978825569153
51.12704918032787,1.1477699518203734
51.22950819672131,1.1477789998054504
51.33196721311476,1.1477845072746276
51.4344262295082,1.147789227962494
51.536885245901644,1.1478033900260924
51.63934426229508,1.1477841138839722
51.74180327868853,1.147780179977417
51.84426229508197,1.1477778196334838
51.946721311475414,1.147779393196106
52.049180327868854,1.1477742791175842
52.1516393442623,1.1477502822875976
52.25409836065574,1.1477577567100525
52.356557377049185,1.1477849006652832
52.459016393442624,1.1477919816970825
52.56147540983606,1.1477723121643066
52.66393442622951,1.1477856874465941
52.76639344262295,1.1477943420410155
52.868852459016395,1.1477931618690491
52.971311475409834,1.147769558429718
53.07377049180328,1.1477746725082396
53.17622950819672,1.1477829337120056
53.278688524590166,1.1477833271026612
53.381147540983605,1.147796308994293
53.48360655737705,1.1478120446205138
53.58606557377049,1.1478116512298584
53.68852459016394,1.1478010296821595
53.790983606557376,1.1478022098541258
53.89344262295082,1.1478179454803465
53.99590163934426,1.1478022098541258
54.09836065573771,1.147795522212982
54.200819672131146,1.147815978527069
54.30327868852459,1.1478203058242797
54.40573770491803,1.1478092908859252
54.50819672131148,1.1478049635887146
54.61065573770492,1.1477766394615172
54.71311475409836,1.1477738857269286
54.8155737704918,1.1477829337120056
54.91803278688525,1.1477876543998717
55.02049180327869,1.1478026032447814
55.122950819672134,1.14780535697937
55.22540983606557,1.1477734923362732
55.32786885245902,1.1477730989456176
55.43032786885246,1.1477805733680724
55.532786885245905,1.1477668046951293
55.635245901639344,1.1477856874465941
55.73770491803279,1.1477990627288819
55.84016393442623,1.1477852940559388
55.942622950819676,1.147758936882019
56.045081967213115,1.14777113199234
56.14754098360656,1.1477675914764405
56.25,1.1477797865867614
56.352459016393446,1.1477778196334838
56.454918032786885,1.1477723121643066
56.55737704918033,1.1478033900260924
56.65983606557377,1.1477970957756043
56.76229508196722,1.1478077173233032
56.864754098360656,1.1478041768074034
56.9672131147541,1.147791588306427
57.06967213114754,1.147780966758728
57.17213114754099,1.1477624773979187
57.27459016393443,1.1477868676185607
57.37704918032787,1.1477951288223267
57.47950819672131,1.1477935552597045
57.58196721311476,1.1477675914764405
57.6844262295082,1.1477652311325073
57.786885245901644,1.147772705554962
57.88934426229508,1.1477766394615172
57.99180327868853,1.147789227962494
58.09426229508197,1.147789227962494
58.196721311475414,1.1477742791175842
58.299180327868854,1.1477797865867614
58.4016393442623,1.1477597236633301
58.50409836065574,1.1477577567100525
58.606557377049185,1.1477636575698853
58.709016393442624,1.1477774262428284
58.81147540983607,1.1477632641792297
58.91393442622951,1.1477609038352965
59.016393442622956,1.147780179977417
59.118852459016395,1.1477648377418517
59.221311475409834,1.147772705554962
59.32377049180328,1.1477778196334838
59.42622950819672,1.147795522212982
59.528688524590166,1.1477927684783935
59.631147540983605,1.1478022098541258
59.73360655737705,1.1477750658988952
59.83606557377049,1.1477837204933166
59.93852459016394,1.147791588306427
60.040983606557376,1.147813618183136
60.14344262295082,1.1478077173233032
60.24590163934426,1.1477927684783935
60.34836065573771,1.147789227962494
60.450819672131146,1.1477876543998717
60.55327868852459,1.1477789998054504
60.65573770491803,1.1477797865867614
60.75819672131148,1.1477691650390625
60.86065573770492,1.1477967023849487
60.96311475409836,1.1477951288223267
61.0655737704918,1.14779394865036
61.16803278688525,1.14779394865036
61.27049180327869,1.147794735431671
61.372950819672134,1.147780966758728
61.47540983606557,1.147790014743805
61.57786885245902,1.1477911949157715
61.68032786885246,1.1477750658988952
61.782786885245905,1.1477770328521728
61.885245901639344,1.1477833271026612
61.98770491803279,1.1477959156036377
62.09016393442623,1.147791588306427
62.192622950819676,1.1477876543998717
62.295081967213115,1.1477970957756043
62.39754098360656,1.1477868676185607
62.5,1.1478120446205138
62.602459016393446,1.1478195190429688
62.704918032786885,1.1478132247924804
62.80737704918033,1.147804570198059
62.90983606557377,1.147829747200012
63.01229508196722,1.1478073239326476
63.114754098360656,1.1477990627288819
63.2172131147541,1.1477974891662597
63.31967213114754,1.1478022098541258
63.42213114754099,1.147779393196106
63.52459016393443,1.1477911949157715
63.62704918032787,1.147794735431671
63.72950819672131,1.1478132247924804
63.83196721311476,1.1478022098541258
63.9344262295082,1.147789227962494
64.03688524590164,1.1477786064147948
64.13934426229508,1.1477896213531493
64.24180327868852,1.1477864742279051
64.34426229508198,1.147780179977417
64.44672131147541,1.14777113199234
64.54918032786885,1.1477880477905273
64.65163934426229,1.1477970957756043
64.75409836065575,1.147824239730835
64.85655737704919,1.1478026032447814
64.95901639344262,1.1477593302726745
65.06147540983606,1.1477880477905273
65.16393442622952,1.1477967023849487
65.26639344262296,1.1477876543998717
65.3688524590164,1.1477671980857849
65.47131147540983,1.1477927684783935
65.57377049180329,1.1478018164634705
65.67622950819673,1.147791588306427
65.77868852459017,1.1477990627288819
65.8811475409836,1.1478269934654235
65.98360655737704,1.1478120446205138
66.0860655737705,1.1478010296821595
66.18852459016394,1.1477864742279051
66.29098360655738,1.147796308994293
66.39344262295081,1.147780179977417
66.49590163934427,1.1478041768074034
66.59836065573771,1.1478085041046142
66.70081967213115,1.1477927684783935
66.80327868852459,1.1477778196334838
66.90573770491804,1.1477699518203734
67.00819672131148,1.1477766394615172
67.11065573770492,1.1477931618690491
67.21311475409836,1.1477774262428284
67.31557377049181,1.1477750658988952
67.41803278688525,1.1477683782577515
67.52049180327869,1.1477856874465941
67.62295081967213,1.1478006362915039
67.72540983606558,1.1478065371513366
67.82786885245902,1.1478124380111694
67.93032786885246,1.1477829337120056
68.0327868852459,1.147769558429718
68.13524590163935,1.1477876543998717
68.23770491803279,1.147796308994293
68.34016393442623,1.1477813601493836
68.44262295081967,1.1477864742279051
68.54508196721312,1.147794735431671
68.64754098360656,1.1477978825569153
68.75,1.147803783416748
68.85245901639344,1.1477970957756043
68.95491803278689,1.1477715253829956
69.05737704918033,1.1477837204933166
69.15983606557377,1.1477986693382263
69.26229508196721,1.14779394865036
69.36475409836066,1.1477864742279051
69.4672131147541,1.1477856874465941
69.56967213114754,1.1478006362915039
69.67213114754098,1.147780179977417
69.77459016393443,1.1477986693382263
69.87704918032787,1.1477994561195373
69.97950819672131,1.1478120446205138
70.08196721311475,1.14780535697937
70.1844262295082,1.1477896213531493
70.28688524590164,1.14777113199234
70.38934426229508,1.1477671980857849
70.49180327868852,1.147780179977417
70.59426229508198,1.1477746725082396
70.69672131147541,1.1477837204933166
70.79918032786885,1.1477970957756043
70.90163934426229,1.14778254032135
71.00409836065575,1.1477951288223267
71.10655737704919,1.1477951288223267
71.20901639344262,1.147779393196106
71.31147540983606,1.1477959156036377
71.41393442622952,1.1477888345718383
71.51639344262296,1.1478018164634705
71.6188524590164,1.1477856874465941
71.72131147540983,1.1477856874465941
71.82377049180329,1.147790801525116
71.92622950819673,1.147790801525116
72.02868852459017,1.147812831401825
72.1311475409836,1.147790014743805
72.23360655737704,1.1478167653083802
72.3360655737705,1.1478269934654235
72.43852459016394,1.1478026032447814
72.54098360655738,1.147791588306427
72.64344262295081,1.147815191745758
72.74590163934427,1.147792375087738
72.84836065573771,1.147779393196106
72.95081967213115,1.1477849006652832
73.05327868852459,1.1477609038352965
73.15573770491804,1.147758936882019
73.25819672131148,1.1477943420410155
73.36065573770492,1.1478033900260924
73.46311475409836,1.1477829337120056
73.56557377049181,1.1477671980857849
73.66803278688525,1.1477864742279051
73.77049180327869,1.1478175520896912
73.87295081967213,1.1478203058242797
73.97540983606558,1.1478065371513366
74.07786885245902,1.1478002429008483
74.18032786885246,1.1477888345718383
74.2827868852459,1.1477872610092164
74.38524590163935,1.1477970957756043
74.48770491803279,1.1478006362915039
74.59016393442623,1.1477766394615172
74.69262295081967,1.147790014743805
74.79508196721312,1.1477919816970825
74.89754098360656,1.1478041768074034
75.0,1.1478014230728149
75.10245901639344,1.1478132247924804
75.20491803278689,1.147814404964447
75.30737704918033,1.1478069305419922
75.40983606557377,1.1478041768074034
75.51229508196721,1.147780179977417
75.61475409836066,1.1477904081344603
75.7172131147541,1.147802996635437
75.81967213114754,1.1477778196334838
75.92213114754098,1.1478088974952698
76.02459016393443,1.1478262066841125
76.12704918032787,1.147823452949524
76.22950819672131,1.1478104710578918
76.33196721311475,1.1478147983551026
76.4344262295082,1.1477738857269286
76.53688524590164,1.1477723121643066
76.63934426229508,1.1478014230728149
76.74180327868852,1.1477880477905273
76.84426229508198,1.1477754592895508
76.94672131147541,1.1477601170539855
77.04918032786885,1.1477864742279051
77.15163934426229,1.1478120446205138
77.25409836065575,1.147790801525116
77.35655737704919,1.1477986693382263
77.45901639344262,1.1477609038352965
77.56147540983606,1.1477644443511963
77.66393442622952,1.1477636575698853
77.76639344262296,1.1477652311325073
77.8688524590164,1.1477738857269286
77.97131147540983,1.1477774262428284
78.07377049180329,1.1477593302726745
78.17622950819673,1.1477518558502198
78.27868852459017,1.1477487087249756
78.3811475409836,1.1477534294128418
78.48360655737706,1.1477774262428284
78.5860655737705,1.147795522212982
78.68852459016394,1.14778254032135
78.79098360655738,1.1477683782577515
78.89344262295081,1.1477786064147948
78.99590163934427,1.147796308994293
79.09836065573771,1.1477884411811827
79.20081967213115,1.1477754592895508
79.30327868852459,1.147781753540039
79.40573770491804,1.1477888345718383
79.50819672131148,1.1477856874465941
79.61065573770492,1.1477919816970825
79.71311475409836,1.1477837204933166
79.81557377049181,1.1477876543998717
79.91803278688525,1.147756576538086
80.02049180327869,1.1477597236633301
80.12295081967213,1.1477789998054504
80.22540983606558,1.1477880477905273
80.32786885245902,1.14778254032135
80.43032786885246,1.1477699518203734
80.5327868852459,1.1477730989456176
80.63524590163935,1.1477919816970825
80.73770491803279,1.1477849006652832
80.84016393442623,1.1478018164634705
80.94262295081967,1.1478081107139586
81.04508196721312,1.1477919816970825
81.14754098360656,1.1477837204933166
81.25,1.147780179977417
81.35245901639344,1.1477723121643066
81.45491803278689,1.1477786064147948
81.55737704918033,1.1477778196334838
81.65983606557377,1.1477813601493836
81.76229508196721,1.1477860808372498
81.86475409836066,1.147779393196106
81.9672131147541,1.1478069305419922
82.06967213114754,1.1477943420410155
82.17213114754098,1.1477919816970825
82.27459016393443,1.147803783416748
82.37704918032787,1.1477742791175842
82.47950819672131,1.1477644443511963
82.58196721311475,1.1477876543998717
82.6844262295082,1.1478096842765808
82.78688524590164,1.1478026032447814
82.88934426229508,1.1478218793869017
82.99180327868852,1.1478140115737914
83.09426229508198,1.1478199124336241
83.19672131147541,1.1477852940559388
83.29918032786885,1.1477774262428284
83.40163934426229,1.1477860808372498
83.50409836065575,1.1477994561195373
83.60655737704919,1.1478081107139586
83.70901639344262,1.1477943420410155
83.81147540983606,1.1478057503700256
83.91393442622952,1.1478096842765808
84.01639344262296,1.1477758526802062
84.1188524590164,1.1477675914764405
84.22131147540983,1.1477754592895508
84.32377049180329,1.1477734923362732
84.42622950819673,1.1477845072746276
84.52868852459017,1.1477758526802062
84.6311475409836,1.1477671980857849
84.73360655737706,1.1477841138839722
84.8360655737705,1.1477538228034974
84.93852459016394,1.1477880477905273
85.04098360655738,1.1478155851364136
85.14344262295083,1.1478191256523131
85.24590163934427,1.1477982759475707
