{'sampling_frequency': 9760, 'n_samples': 1000}
Time (s),Voltage (mV),Sync
0.0,2056.9055914878845,0
0.00010245901639344262,2002.1448254585264,0
0.00020491803278688525,1932.4289202690125,0
0.00030737704918032784,1849.425458908081,0
0.0004098360655737705,1754.3862104415894,0
0.0005122950819672131,1648.8280892372131,0
0.0006147540983606557,1534.9548697471619,0
0.0007172131147540983,1414.4400358200073,0
0.000819672131147541,1289.3244981765745,0
0.0009221311475409836,1161.911952495575,0
0.0010245901639344263,1034.5552682876587,0
0.001127049180327869,909.3099117279052,0
0.0012295081967213114,788.3658885955809,0
0.001331967213114754,673.7562417984009,0
0.0014344262295081967,567.5155878067017,0
0.0015368852459016393,471.6576933860779,0
0.001639344262295082,387.66406774520874,0
0.0017418032786885246,316.9812083244323,0
0.0018442622950819673,260.9792947769165,0
0.00194672131147541,220.49192190170285,0
0.0020491803278688526,196.2598443031311,0
0.002151639344262295,188.738214969635,0
0.002254098360655738,197.88376092910764,0
0.0023565573770491805,223.7220525741577,0
0.0024590163934426227,265.82114696502686,0
0.0025614754098360654,323.28804731369013,0
0.002663934426229508,395.33833265304565,0
0.0027663934426229507,480.6108713150024,0
0.0028688524590163933,577.6536583900452,0
0.002971311475409836,684.6146106719971,0
0.0030737704918032786,799.8894810676575,0
0.0031762295081967213,921.3299632072448,0
0.003278688524590164,1046.7783093452454,0
0.0033811475409836066,1174.3486046791077,0
0.0034836065573770492,1301.645493507385,0
0.003586065573770492,1426.3648867607114,0
0.0036885245901639345,1546.317958831787,0
0.003790983606557377,1659.477961063385,0
0.00389344262295082,1763.9692068099976,0
0.003995901639344262,1857.9411864280698,0
0.004098360655737705,1939.6991729736328,0
0.004200819672131147,2007.8788876533506,0
0.00430327868852459,2061.1428022384644,0
0.004405737704918033,2098.8335609436035,0
0.004508196721311476,2120.16988992691,0
0.004610655737704918,2124.717092514038,0
0.004713114754098361,2112.407898902893,0
0.004815573770491803,2083.594787120819,0
0.0049180327868852455,2038.5676860809326,0
0.0050204918032786885,1978.2420158386228,0
0.005122950819672131,1903.5953521728516,0
0.005225409836065574,1816.0871744155882,0
0.005327868852459016,1717.0227527618406,0
0.005430327868852459,1608.3863496780396,0
0.005532786885245901,1491.7228102684019,0
0.0056352459016393444,1369.3708419799805,0
0.005737704918032787,1243.2010173797607,0
0.00584016393442623,1115.5024766921997,0
0.005942622950819672,988.6304497718811,0
0.006045081967213115,864.7277355194092,0
0.006147540983606557,745.8151817321776,0
0.00625,634.0906620025635,0
0.0063524590163934426,531.5203428268433,0
0.006454918032786886,439.7556781768799,0
0.006557377049180328,360.400915145874,0
0.00665983606557377,294.9808359146118,0
0.006762295081967213,244.46829557418823,0
0.006864754098360655,209.81451272964478,0
0.0069672131147540985,191.55725240707397,0
0.007069672131147541,190.0434851646423,0
0.007172131147540984,205.3310394287109,0
0.007274590163934426,237.34989166259766,0
0.007377049180327869,285.1582646369934,0
0.007479508196721311,348.10863733291626,0
0.007581967213114754,425.0369668006897,0
0.007684426229508197,514.7143006324768,0
0.00778688524590164,615.4864311218261,0
0.007889344262295083,725.6975769996643,0
0.007991803278688524,843.4870004653931,0
0.008094262295081967,966.6292905807494,0
0.00819672131147541,1093.0752754211426,0
0.008299180327868852,1220.762014389038,0
0.008401639344262295,1347.3692893981931,0
0.008504098360655738,1470.6827044487,0
0.00860655737704918,1588.454031944275,0
0.008709016393442622,1698.703336715698,0
0.008811475409836065,1799.501037597656,0
0.008913934426229508,1889.1350984573362,0
